peso,fecha
30.59,2018-07-30 08:06:41
31.0,2018-07-30 08:06:45
28.0,2018-07-30 08:06:49
20.0,2018-07-30 08:06:52
28.0,2018-07-30 08:06:55
23.0,2018-07-30 08:06:57
20.0,2018-07-30 08:06:59
16.5,2018-07-30 08:07:01
25.5,2018-07-30 08:07:04
24.0,2018-07-30 08:07:06
18.5,2018-07-30 08:07:09
21.5,2018-07-30 08:07:11
19.0,2018-07-30 08:07:13
31.0,2018-07-30 08:07:15
26.5,2018-07-30 08:07:17
31.0,2018-07-30 08:07:19
24.5,2018-07-30 08:07:20
24.0,2018-07-30 08:07:22
30.0,2018-07-30 08:07:24
20.5,2018-07-30 08:07:26
21.5,2018-07-30 08:07:27
29.5,2018-07-30 08:07:29
18.0,2018-07-30 08:07:31
15.5,2018-07-30 08:07:33
30.0,2018-07-30 08:07:36
30.0,2018-07-30 08:07:38
19.0,2018-07-30 08:07:41
19.5,2018-07-30 08:07:43
22.0,2018-07-30 08:07:44
18.5,2018-07-30 08:07:45
29.5,2018-07-30 08:07:47
23.0,2018-07-30 08:07:49
21.09,2018-07-30 09:32:59
14.5,2018-07-30 09:33:01
28.0,2018-07-30 09:33:03
32.0,2018-07-30 09:33:05
22.0,2018-07-30 09:33:08
24.0,2018-07-30 09:33:10
24.0,2018-07-30 09:33:12
31.5,2018-07-30 09:33:14
22.5,2018-07-30 09:33:16
31.5,2018-07-30 09:33:18
31.0,2018-07-30 09:33:20
35.5,2018-07-30 09:33:22
20.0,2018-07-30 09:33:24
25.5,2018-07-30 09:33:26
28.0,2018-07-30 09:33:28
29.0,2018-07-30 09:33:29
28.5,2018-07-30 09:33:31
25.0,2018-07-30 09:33:33
29.0,2018-07-30 09:33:34
18.5,2018-07-30 09:33:36
22.0,2018-07-30 09:33:38
24.0,2018-07-30 09:33:40
25.0,2018-07-30 09:33:41
23.0,2018-07-30 09:33:43
21.59,2018-07-30 10:06:33
23.5,2018-07-30 10:06:35
14.0,2018-07-30 10:06:36
28.5,2018-07-30 10:06:38
22.0,2018-07-30 10:06:40
30.0,2018-07-30 10:06:42
22.5,2018-07-30 10:06:45
21.5,2018-07-30 10:06:47
20.5,2018-07-30 10:06:49
23.5,2018-07-30 10:06:51
18.0,2018-07-30 10:06:53
26.0,2018-07-30 10:06:55
30.0,2018-07-30 10:06:57
31.5,2018-07-30 10:07:00
25.5,2018-07-30 10:07:01
30.0,2018-07-30 10:07:03
21.5,2018-07-30 10:07:05
14.5,2018-07-30 10:07:08
16.0,2018-07-30 10:07:10
22.0,2018-07-30 10:07:11
28.5,2018-07-30 10:07:14
29.0,2018-07-30 10:07:16
25.5,2018-07-30 10:07:18
24.0,2018-07-30 10:07:19
31.09,2018-07-30 10:57:59
25.5,2018-07-30 10:58:01
29.5,2018-07-30 10:58:03
18.0,2018-07-30 10:58:05
31.5,2018-07-30 10:58:06
21.0,2018-07-30 10:58:08
25.5,2018-07-30 10:58:10
25.5,2018-07-30 10:58:12
26.5,2018-07-30 10:58:14
26.5,2018-07-30 10:58:16
25.0,2018-07-30 10:58:18
30.0,2018-07-30 10:58:20
29.5,2018-07-30 10:58:22
31.0,2018-07-30 10:58:24
19.0,2018-07-30 10:58:26
27.0,2018-07-30 10:58:27
30.5,2018-07-30 10:58:29
29.5,2018-07-30 10:58:31
27.5,2018-07-30 10:58:32
20.0,2018-07-30 10:58:34
26.0,2018-07-30 10:58:35
24.0,2018-07-30 10:58:36
23.0,2018-07-30 10:58:38
24.5,2018-07-30 10:58:39
40.0,2018-07-30 10:58:41
30.0,2018-07-30 10:58:42
29.5,2018-07-30 10:58:44
30.0,2018-07-30 10:58:45
23.0,2018-07-30 10:58:46
24.0,2018-07-30 10:58:48
23.59,2018-07-30 11:45:19
22.0,2018-07-30 11:45:22
25.5,2018-07-30 11:45:26
14.5,2018-07-30 11:45:28
33.5,2018-07-30 11:45:30
23.5,2018-07-30 11:45:33
22.5,2018-07-30 11:45:35
28.5,2018-07-30 11:45:38
26.5,2018-07-30 11:45:40
21.0,2018-07-30 11:45:42
32.5,2018-07-30 11:45:44
32.5,2018-07-30 11:45:46
27.5,2018-07-30 11:45:48
25.0,2018-07-30 11:45:50
22.0,2018-07-30 11:45:52
32.0,2018-07-30 11:45:54
18.0,2018-07-30 11:45:55
33.5,2018-07-30 11:45:57
30.5,2018-07-30 11:45:59
21.5,2018-07-30 11:46:01
22.5,2018-07-30 11:46:03
30.0,2018-07-30 11:46:04
30.0,2018-07-30 11:46:06
27.5,2018-07-30 11:46:08
27.0,2018-07-30 11:46:10
29.5,2018-07-30 11:46:12
26.0,2018-07-30 11:46:14
21.0,2018-07-30 11:46:16
27.0,2018-07-30 11:46:18
14.5,2018-07-30 11:46:21
21.09,2018-07-30 13:46:30
24.0,2018-07-30 13:46:32
22.0,2018-07-30 13:46:33
27.0,2018-07-30 13:46:35
20.5,2018-07-30 13:46:36
32.5,2018-07-30 13:46:38
31.0,2018-07-30 13:46:40
20.0,2018-07-30 13:46:42
24.0,2018-07-30 13:46:43
23.5,2018-07-30 13:46:45
24.5,2018-07-30 13:46:46
24.5,2018-07-30 13:46:48
18.0,2018-07-30 13:46:50
29.0,2018-07-30 13:46:52
17.0,2018-07-30 13:46:53
20.0,2018-07-30 13:46:55
26.0,2018-07-30 13:46:56
13.0,2018-07-30 13:46:58
19.0,2018-07-30 13:47:00
27.0,2018-07-30 13:47:01
26.5,2018-07-30 13:47:04
20.5,2018-07-30 13:47:06
25.5,2018-07-30 13:47:08
18.5,2018-07-30 13:47:10
23.0,2018-07-30 13:47:13
18.5,2018-07-30 13:47:15
26.0,2018-07-30 13:47:17
25.5,2018-07-30 13:47:19
25.59,2018-07-30 14:43:41
26.0,2018-07-30 14:43:43
25.5,2018-07-30 14:43:45
28.0,2018-07-30 14:43:47
21.0,2018-07-30 14:43:49
18.5,2018-07-30 14:43:51
28.5,2018-07-30 14:43:53
20.5,2018-07-30 14:43:55
23.5,2018-07-30 14:43:57
28.0,2018-07-30 14:43:59
16.5,2018-07-30 14:44:00
26.0,2018-07-30 14:44:02
16.0,2018-07-30 14:44:04
20.5,2018-07-30 14:44:06
18.5,2018-07-30 14:44:07
34.5,2018-07-30 14:44:09
15.5,2018-07-30 14:44:10
17.0,2018-07-30 14:44:12
22.0,2018-07-30 14:44:14
29.0,2018-07-30 14:44:16
24.5,2018-07-30 14:44:18
29.0,2018-07-30 14:44:20
23.5,2018-07-30 14:44:22
29.5,2018-07-30 14:44:24
30.5,2018-07-30 14:44:26
23.59,2018-07-31 14:28:42
22.0,2018-07-31 14:28:44
22.0,2018-07-31 14:28:45
28.5,2018-07-31 14:28:47
21.5,2018-07-31 14:28:49
19.5,2018-07-31 14:28:50
28.0,2018-07-31 14:28:52
31.5,2018-07-31 14:28:54
18.0,2018-07-31 14:28:56
25.0,2018-07-31 14:28:58
23.0,2018-07-31 14:29:00
23.0,2018-07-31 14:29:03
31.5,2018-07-31 14:29:06
26.0,2018-07-31 14:29:09
22.5,2018-07-31 14:29:11
25.0,2018-07-31 14:29:13
21.5,2018-07-31 14:29:14
24.5,2018-07-31 14:29:16
23.5,2018-07-31 14:29:18
36.0,2018-07-31 14:29:19
27.09,2018-07-31 15:37:30
22.5,2018-07-31 15:37:32
24.0,2018-07-31 15:37:33
18.5,2018-07-31 15:37:35
19.5,2018-07-31 15:37:37
20.0,2018-07-31 15:37:38
19.0,2018-07-31 15:37:40
20.0,2018-07-31 15:37:42
30.0,2018-07-31 15:37:44
20.5,2018-07-31 15:37:45
27.0,2018-07-31 15:37:47
24.5,2018-07-31 15:37:49
29.5,2018-07-31 15:37:50
25.0,2018-07-31 15:37:53
20.5,2018-07-31 15:37:54
29.5,2018-07-31 15:37:56
19.0,2018-07-31 15:37:57
23.5,2018-07-31 15:37:59
21.0,2018-07-31 15:38:01
22.5,2018-07-31 15:38:02
22.5,2018-07-31 15:38:04
14.59,2018-07-31 16:36:30
14.5,2018-07-31 16:36:33
18.5,2018-07-31 16:36:35
20.0,2018-07-31 16:36:37
18.5,2018-07-31 16:36:40
21.0,2018-07-31 16:36:43
20.5,2018-07-31 16:36:46
23.0,2018-07-31 16:36:49
22.5,2018-07-31 16:36:52
20.0,2018-07-31 16:36:55
21.5,2018-07-31 16:36:57
17.0,2018-07-31 16:36:59
19.5,2018-07-31 16:37:02
24.0,2018-07-31 16:37:04
22.0,2018-07-31 16:37:06
22.5,2018-07-31 16:37:08
22.0,2018-07-31 16:37:10
18.5,2018-07-31 16:37:12
26.5,2018-07-31 16:37:14
20.0,2018-07-31 16:37:15
18.09,2018-08-03 10:25:12
16.0,2018-08-03 10:25:15
21.5,2018-08-03 10:25:17
18.5,2018-08-03 10:25:20
33.0,2018-08-03 10:25:24
14.5,2018-08-03 10:25:27
18.5,2018-08-03 10:25:30
18.5,2018-08-03 10:25:33
30.5,2018-08-03 10:25:35
29.0,2018-08-03 10:25:37
19.0,2018-08-03 10:25:39
24.0,2018-08-03 10:25:42
23.0,2018-08-03 10:25:44
20.0,2018-08-03 10:25:47
26.5,2018-08-03 10:25:49
29.0,2018-08-03 10:25:52
24.5,2018-08-03 10:25:55
28.0,2018-08-03 10:25:58
24.5,2018-08-03 10:26:01
27.0,2018-08-03 10:26:04
29.5,2018-08-03 10:26:10
24.5,2018-08-03 10:26:17
17.5,2018-08-03 10:26:20
22.5,2018-08-03 10:26:25
30.59,2018-08-03 11:27:45
21.5,2018-08-03 11:27:48
15.0,2018-08-03 11:27:50
20.0,2018-08-03 11:27:53
26.5,2018-08-03 11:27:55
24.5,2018-08-03 11:27:57
18.0,2018-08-03 11:28:00
29.0,2018-08-03 11:28:03
16.5,2018-08-03 11:28:06
25.5,2018-08-03 11:28:08
20.5,2018-08-03 11:28:11
20.0,2018-08-03 11:28:14
26.5,2018-08-03 11:28:16
28.0,2018-08-03 11:28:19
21.0,2018-08-03 11:28:21
22.5,2018-08-03 11:28:24
26.0,2018-08-03 11:28:26
23.5,2018-08-03 11:28:28
28.5,2018-08-03 11:28:30
16.0,2018-08-03 11:28:32
17.0,2018-08-03 11:28:34
22.5,2018-08-03 11:28:37
23.5,2018-08-03 11:28:39
21.0,2018-08-03 11:28:41
25.5,2018-08-03 11:28:43
27.09,2018-08-03 13:45:33
16.0,2018-08-03 13:45:36
34.5,2018-08-03 13:45:38
20.5,2018-08-03 13:45:40
26.5,2018-08-03 13:45:42
23.5,2018-08-03 13:45:44
33.0,2018-08-03 13:45:47
14.5,2018-08-03 13:45:49
22.5,2018-08-03 13:45:52
27.0,2018-08-03 13:45:54
21.5,2018-08-03 13:45:57
26.0,2018-08-03 13:45:59
15.5,2018-08-03 13:46:02
23.0,2018-08-03 13:46:04
18.0,2018-08-03 13:46:07
26.5,2018-08-03 13:46:10
28.5,2018-08-03 13:46:14
25.5,2018-08-03 13:46:17
18.5,2018-08-03 13:46:19
28.0,2018-08-03 13:46:21
23.5,2018-08-03 13:46:24
24.5,2018-08-03 13:46:26
29.0,2018-08-03 13:46:29
17.5,2018-08-03 13:46:31
20.0,2018-08-03 13:46:34
25.5,2018-08-03 13:46:38
22.0,2018-08-03 13:46:41
14.0,2018-08-03 13:46:44
26.0,2018-08-03 13:46:47
24.59,2018-08-03 14:26:58
23.5,2018-08-03 14:27:01
21.5,2018-08-03 14:27:05
30.5,2018-08-03 14:27:09
15.5,2018-08-03 14:27:13
24.5,2018-08-03 14:27:16
16.0,2018-08-03 14:27:19
25.5,2018-08-03 14:27:22
21.5,2018-08-03 14:27:24
18.0,2018-08-03 14:27:26
27.0,2018-08-03 14:27:29
24.0,2018-08-03 14:27:31
22.0,2018-08-03 14:27:34
27.5,2018-08-03 14:27:36
29.5,2018-08-03 14:27:39
23.0,2018-08-03 14:27:42
23.5,2018-08-03 14:27:46
21.0,2018-08-03 14:27:50
25.5,2018-08-03 14:27:54
20.5,2018-08-03 14:27:59
21.09,2018-08-03 15:00:30
27.5,2018-08-03 15:00:33
17.5,2018-08-03 15:00:36
27.0,2018-08-03 15:00:38
23.5,2018-08-03 15:00:40
22.0,2018-08-03 15:00:42
31.5,2018-08-03 15:00:44
21.0,2018-08-03 15:00:46
21.5,2018-08-03 15:00:48
15.5,2018-08-03 15:00:50
19.5,2018-08-03 15:00:52
14.0,2018-08-03 15:00:54
27.5,2018-08-03 15:00:56
30.0,2018-08-03 15:00:58
22.0,2018-08-03 15:00:59
25.5,2018-08-03 15:01:01
24.0,2018-08-03 15:01:03
21.5,2018-08-03 15:01:05
23.5,2018-08-03 15:01:06
13.5,2018-08-03 15:01:08
