peso,fecha
19.0,2018-07-30 11:01:49
20.59,2018-07-30 11:38:31
26.0,2018-07-30 11:38:33
34.5,2018-07-30 11:38:35
37.0,2018-07-30 11:38:37
20.0,2018-07-30 11:38:38
27.0,2018-07-30 11:38:40
26.0,2018-07-30 11:38:41
27.0,2018-07-30 11:38:43
32.0,2018-07-30 11:38:45
22.0,2018-07-30 11:38:46
28.0,2018-07-30 11:38:48
24.5,2018-07-30 11:38:49
26.0,2018-07-30 11:38:51
30.0,2018-07-30 11:38:53
20.0,2018-07-30 11:38:54
23.0,2018-07-30 11:38:56
20.5,2018-07-30 11:38:58
22.0,2018-07-30 11:38:59
18.0,2018-07-30 11:39:00
22.5,2018-07-30 11:39:02
13.59,2018-07-30 13:29:39
21.0,2018-07-30 13:29:42
27.5,2018-07-30 13:29:44
27.0,2018-07-30 13:29:45
22.5,2018-07-30 13:29:47
22.0,2018-07-30 13:29:48
29.0,2018-07-30 13:29:50
30.5,2018-07-30 13:29:52
26.5,2018-07-30 13:29:54
18.0,2018-07-30 13:29:56
17.0,2018-07-30 13:29:58
24.0,2018-07-30 13:30:00
21.5,2018-07-30 13:30:02
23.5,2018-07-30 13:30:04
31.0,2018-07-30 13:30:05
19.0,2018-07-30 13:30:07
22.5,2018-07-30 13:30:09
23.0,2018-07-30 13:30:11
27.0,2018-07-30 13:30:12
30.5,2018-07-30 13:30:14
27.59,2018-07-30 13:59:22
26.5,2018-07-30 13:59:25
27.5,2018-07-30 13:59:28
17.0,2018-07-30 13:59:30
31.0,2018-07-30 13:59:32
28.5,2018-07-30 13:59:34
24.5,2018-07-30 13:59:36
21.0,2018-07-30 13:59:38
19.5,2018-07-30 13:59:40
25.0,2018-07-30 13:59:41
16.0,2018-07-30 13:59:43
24.0,2018-07-30 13:59:45
32.5,2018-07-30 13:59:46
25.5,2018-07-30 13:59:48
24.5,2018-07-30 13:59:50
14.5,2018-07-30 13:59:51
17.5,2018-07-30 13:59:53
20.5,2018-07-30 13:59:54
25.0,2018-07-30 13:59:55
19.09,2018-07-30 14:39:40
26.0,2018-07-30 14:39:42
19.0,2018-07-30 14:39:43
25.5,2018-07-30 14:39:45
30.5,2018-07-30 14:39:47
26.0,2018-07-30 14:39:49
18.5,2018-07-30 14:39:51
22.0,2018-07-30 14:39:53
24.0,2018-07-30 14:39:54
22.5,2018-07-30 14:39:56
21.0,2018-07-30 14:39:58
33.0,2018-07-30 14:39:59
29.0,2018-07-30 14:40:01
29.0,2018-07-30 14:40:03
28.0,2018-07-30 14:40:04
28.5,2018-07-30 14:40:06
19.5,2018-07-30 14:40:08
19.0,2018-07-30 14:40:09
12.5,2018-07-30 14:40:11
20.09,2018-07-30 15:16:29
34.0,2018-07-30 15:16:31
23.5,2018-07-30 15:16:32
24.5,2018-07-30 15:16:34
27.0,2018-07-30 15:16:36
33.5,2018-07-30 15:16:38
21.5,2018-07-30 15:16:40
15.0,2018-07-30 15:16:42
23.0,2018-07-30 15:16:44
20.5,2018-07-30 15:16:45
17.5,2018-07-30 15:16:48
30.5,2018-07-30 15:16:49
23.5,2018-07-30 15:16:51
28.0,2018-07-30 15:16:53
24.5,2018-07-30 15:16:55
20.5,2018-07-30 15:16:57
31.0,2018-07-30 15:16:59
27.5,2018-07-30 15:17:01
24.5,2018-07-30 15:17:03
12.59,2018-07-30 15:53:30
30.0,2018-07-30 15:53:33
23.0,2018-07-30 15:53:36
23.5,2018-07-30 15:53:38
32.5,2018-07-30 15:53:40
25.5,2018-07-30 15:53:42
23.5,2018-07-30 15:53:44
20.5,2018-07-30 15:53:46
31.0,2018-07-30 15:53:48
19.0,2018-07-30 15:53:51
19.0,2018-07-30 15:53:52
25.5,2018-07-30 15:53:55
25.0,2018-07-30 15:53:57
34.0,2018-07-30 15:53:59
25.0,2018-07-30 15:54:01
22.0,2018-07-30 15:54:03
30.0,2018-07-30 15:54:05
23.0,2018-07-30 15:54:07
22.0,2018-07-30 15:54:10
23.5,2018-07-30 15:54:11
16.59,2018-07-30 16:21:59
25.0,2018-07-30 16:22:02
22.5,2018-07-30 16:22:04
26.0,2018-07-30 16:22:06
23.0,2018-07-30 16:22:09
19.0,2018-07-30 16:22:11
19.0,2018-07-30 16:22:13
25.0,2018-07-30 16:22:15
21.0,2018-07-30 16:22:16
23.0,2018-07-30 16:22:18
24.5,2018-07-30 16:22:20
19.5,2018-07-30 16:22:21
21.0,2018-07-30 16:22:23
19.0,2018-07-30 16:22:25
26.0,2018-07-30 16:22:26
31.0,2018-07-30 16:22:28
23.0,2018-07-30 16:22:30
22.0,2018-07-30 16:22:31
19.5,2018-07-30 16:22:33
37.5,2018-07-30 16:22:34
22.59,2018-08-02 11:28:40
28.0,2018-08-02 11:28:42
27.0,2018-08-02 11:28:44
20.0,2018-08-02 11:28:45
22.5,2018-08-02 11:28:47
20.0,2018-08-02 11:28:50
25.5,2018-08-02 11:28:51
31.0,2018-08-02 11:28:54
20.5,2018-08-02 11:28:56
26.0,2018-08-02 11:28:57
26.0,2018-08-02 11:28:59
31.5,2018-08-02 11:29:04
18.5,2018-08-02 11:29:06
19.5,2018-08-02 11:29:08
27.0,2018-08-02 11:29:10
21.5,2018-08-02 11:29:12
30.5,2018-08-02 11:29:13
24.5,2018-08-02 11:29:15
23.5,2018-08-02 11:29:17
24.0,2018-08-02 11:29:18
