peso,fecha
28.09,2018-07-31 11:26:57
26.0,2018-07-31 11:26:59
29.0,2018-07-31 11:27:01
27.0,2018-07-31 11:27:03
21.0,2018-07-31 11:27:05
32.0,2018-07-31 11:27:07
29.0,2018-07-31 11:27:09
32.5,2018-07-31 11:27:11
29.0,2018-07-31 11:27:13
34.0,2018-07-31 11:27:15
27.5,2018-07-31 11:27:17
27.0,2018-07-31 11:27:19
23.0,2018-07-31 11:27:21
26.5,2018-07-31 11:27:23
26.0,2018-07-31 11:27:25
19.5,2018-07-31 11:27:27
29.0,2018-07-31 11:27:28
28.5,2018-07-31 11:27:30
20.0,2018-07-31 11:27:31
29.09,2018-07-31 12:00:56
22.0,2018-07-31 12:01:00
27.5,2018-07-31 12:01:02
23.5,2018-07-31 12:01:04
29.0,2018-07-31 12:01:08
26.5,2018-07-31 12:01:10
32.0,2018-07-31 12:01:13
27.5,2018-07-31 12:01:15
22.0,2018-07-31 12:01:17
20.0,2018-07-31 12:01:18
21.5,2018-07-31 12:01:20
25.5,2018-07-31 12:01:22
30.0,2018-07-31 12:01:24
26.0,2018-07-31 12:01:26
23.5,2018-07-31 12:01:27
18.0,2018-07-31 12:01:29
27.0,2018-07-31 12:01:31
31.5,2018-07-31 12:01:33
12.5,2018-07-31 12:01:35
32.0,2018-07-31 12:01:36
23.59,2018-07-31 14:19:29
21.5,2018-07-31 14:19:30
22.5,2018-07-31 14:19:32
29.0,2018-07-31 14:19:33
19.0,2018-07-31 14:19:35
19.5,2018-07-31 14:19:36
33.0,2018-07-31 14:19:37
22.0,2018-07-31 14:19:39
25.5,2018-07-31 14:19:40
25.5,2018-07-31 14:19:42
31.5,2018-07-31 14:19:43
16.5,2018-07-31 14:19:45
29.0,2018-07-31 14:19:47
22.5,2018-07-31 14:19:48
22.5,2018-07-31 14:19:50
23.5,2018-07-31 14:19:52
27.5,2018-07-31 14:19:53
24.5,2018-07-31 14:19:55
33.5,2018-07-31 14:19:56
16.0,2018-07-31 14:19:58
31.5,2018-07-31 14:20:00
25.0,2018-07-31 14:20:01
26.5,2018-07-31 14:20:02
25.0,2018-07-31 14:20:04
24.59,2018-07-31 14:43:02
29.0,2018-07-31 14:43:04
33.5,2018-07-31 14:43:06
27.0,2018-07-31 14:43:08
20.5,2018-07-31 14:43:10
25.0,2018-07-31 14:43:12
17.0,2018-07-31 14:43:14
29.5,2018-07-31 14:43:16
25.5,2018-07-31 14:43:18
29.5,2018-07-31 14:43:19
36.5,2018-07-31 14:43:21
32.5,2018-07-31 14:43:23
36.0,2018-07-31 14:43:25
22.5,2018-07-31 14:43:27
25.5,2018-07-31 14:43:29
33.0,2018-07-31 14:43:30
25.5,2018-07-31 14:43:32
33.0,2018-07-31 14:43:33
26.5,2018-07-31 14:43:35
27.0,2018-07-31 14:43:37
22.09,2018-07-31 15:41:47
31.0,2018-07-31 15:41:49
23.5,2018-07-31 15:41:52
24.5,2018-07-31 15:41:54
33.0,2018-07-31 15:41:55
27.0,2018-07-31 15:41:57
24.5,2018-07-31 15:41:59
23.5,2018-07-31 15:42:01
20.0,2018-07-31 15:42:03
29.5,2018-07-31 15:42:05
26.5,2018-07-31 15:42:07
28.5,2018-07-31 15:42:08
31.5,2018-07-31 15:42:11
41.0,2018-07-31 15:42:12
32.5,2018-07-31 15:42:14
24.5,2018-07-31 15:42:15
24.5,2018-07-31 15:42:17
17.5,2018-07-31 15:42:19
24.0,2018-07-31 15:42:20
18.0,2018-07-31 15:42:22
34.09,2018-07-31 16:08:06
30.5,2018-07-31 16:08:08
20.5,2018-07-31 16:08:09
12.5,2018-07-31 16:08:11
31.0,2018-07-31 16:08:12
21.0,2018-07-31 16:08:13
21.5,2018-07-31 16:08:15
36.5,2018-07-31 16:08:17
17.5,2018-07-31 16:08:18
29.0,2018-07-31 16:08:20
26.0,2018-07-31 16:08:22
26.0,2018-07-31 16:08:23
22.5,2018-07-31 16:08:25
26.0,2018-07-31 16:08:26
21.0,2018-07-31 16:08:28
19.5,2018-07-31 16:08:30
23.0,2018-07-31 16:08:31
25.0,2018-07-31 16:08:32
23.0,2018-07-31 16:08:34
30.5,2018-07-31 16:08:36
30.09,2018-07-31 16:59:53
35.0,2018-07-31 16:59:56
28.0,2018-07-31 16:59:58
25.0,2018-07-31 17:00:00
26.5,2018-07-31 17:00:03
26.0,2018-07-31 17:00:05
25.0,2018-07-31 17:00:07
25.5,2018-07-31 17:00:09
27.5,2018-07-31 17:00:11
27.5,2018-07-31 17:00:13
24.0,2018-07-31 17:00:15
29.5,2018-07-31 17:00:17
25.5,2018-07-31 17:00:19
18.0,2018-07-31 17:00:20
24.5,2018-07-31 17:00:22
28.5,2018-07-31 17:00:24
25.0,2018-07-31 17:00:26
31.5,2018-07-31 17:00:28
15.0,2018-07-31 17:00:29
14.5,2018-07-31 17:00:31
25.59,2018-07-31 17:24:47
27.0,2018-07-31 17:24:50
31.5,2018-07-31 17:24:52
21.5,2018-07-31 17:24:54
17.5,2018-07-31 17:24:56
19.0,2018-07-31 17:24:58
17.0,2018-07-31 17:25:00
15.5,2018-07-31 17:25:02
18.5,2018-07-31 17:25:04
21.5,2018-07-31 17:25:06
18.5,2018-07-31 17:25:08
19.5,2018-07-31 17:25:10
13.0,2018-07-31 17:25:12
21.5,2018-07-31 17:25:14
22.5,2018-07-31 17:25:15
34.5,2018-07-31 17:25:17
26.5,2018-07-31 17:25:19
18.0,2018-07-31 17:25:21
17.0,2018-07-31 17:25:22
22.5,2018-07-31 17:25:24
