peso,fecha
21.5,2018-08-03 14:22:49
20.0,2018-08-03 14:22:51
16.0,2018-08-03 14:22:53
18.0,2018-08-03 14:22:55
31.0,2018-08-03 14:22:57
29.5,2018-08-03 14:22:59
34.5,2018-08-03 14:23:01
23.0,2018-08-03 14:23:02
20.5,2018-08-03 14:23:04
20.09,2018-08-03 15:13:44
29.0,2018-08-03 15:13:46
21.0,2018-08-03 15:13:48
27.0,2018-08-03 15:13:50
23.0,2018-08-03 15:13:51
20.0,2018-08-03 15:13:53
22.0,2018-08-03 15:13:55
32.0,2018-08-03 15:13:57
23.0,2018-08-03 15:13:59
24.5,2018-08-03 15:14:00
32.0,2018-08-03 15:14:02
22.0,2018-08-03 15:14:04
11.0,2018-08-03 15:14:06
30.0,2018-08-03 15:14:08
24.0,2018-08-03 15:14:09
30.0,2018-08-03 15:14:11
26.0,2018-08-03 15:14:13
24.5,2018-08-03 15:14:14
21.5,2018-08-03 15:14:16
22.5,2018-08-03 15:14:17
19.59,2018-08-03 16:27:33
19.5,2018-08-03 16:27:34
20.0,2018-08-03 16:27:36
17.0,2018-08-03 16:27:38
20.5,2018-08-03 16:27:39
22.5,2018-08-03 16:27:41
18.0,2018-08-03 16:27:43
20.0,2018-08-03 16:27:45
22.5,2018-08-03 16:27:46
21.5,2018-08-03 16:27:48
19.0,2018-08-03 16:27:49
30.0,2018-08-03 16:27:51
23.0,2018-08-03 16:27:53
21.5,2018-08-03 16:27:55
29.5,2018-08-03 16:27:56
25.5,2018-08-03 16:27:57
22.0,2018-08-03 16:27:58
29.09,2018-08-03 16:28:31
28.5,2018-08-03 16:28:32
27.0,2018-08-03 16:28:34
