peso,fecha
25.5,2018-07-31 16:01:40
20.0,2018-07-31 16:01:42
22.5,2018-07-31 16:01:43
29.0,2018-07-31 16:01:45
26.0,2018-07-31 16:01:46
25.5,2018-07-31 16:01:48
22.5,2018-07-31 16:01:49
22.5,2018-07-31 16:01:51
26.0,2018-07-31 16:01:52
17.0,2018-07-31 16:01:54
18.0,2018-07-31 16:01:55
19.09,2018-07-31 16:55:50
20.0,2018-07-31 16:55:53
22.0,2018-07-31 16:55:55
24.0,2018-07-31 16:55:58
21.5,2018-07-31 16:56:00
25.0,2018-07-31 16:56:02
14.5,2018-07-31 16:56:03
21.5,2018-07-31 16:56:06
18.0,2018-07-31 16:56:08
19.5,2018-07-31 16:56:10
20.0,2018-07-31 16:56:12
13.0,2018-07-31 16:56:13
21.5,2018-07-31 16:56:16
26.5,2018-07-31 16:56:18
32.5,2018-07-31 16:56:19
15.5,2018-07-31 16:56:21
16.5,2018-07-31 16:56:23
27.0,2018-07-31 16:56:24
16.0,2018-07-31 16:56:26
21.0,2018-07-31 16:56:28
