peso,fecha
29.5,2018-07-30 16:03:45
18.0,2018-07-30 16:03:47
22.0,2018-07-30 16:03:48
13.5,2018-07-30 16:03:50
15.5,2018-07-30 16:03:52
23.5,2018-07-30 16:03:53
22.0,2018-07-30 16:03:55
19.0,2018-07-30 16:03:57
19.5,2018-07-30 16:03:58
20.5,2018-07-30 16:04:00
19.0,2018-07-30 16:04:01
11.59,2018-07-30 16:08:35
19.0,2018-07-30 16:08:37
14.5,2018-07-30 16:08:40
19.5,2018-07-30 16:08:42
23.0,2018-07-30 16:08:45
15.5,2018-07-30 16:08:48
17.5,2018-07-30 16:08:52
21.0,2018-07-30 16:09:01
26.5,2018-07-30 16:09:04
20.5,2018-07-30 16:09:07
13.0,2018-07-30 16:09:10
12.5,2018-07-30 16:09:13
24.0,2018-07-30 16:09:16
26.5,2018-07-30 16:09:18
22.0,2018-07-30 16:09:21
22.5,2018-07-30 16:09:23
20.0,2018-07-30 16:09:26
19.5,2018-07-30 16:09:28
24.0,2018-07-30 16:09:31
21.0,2018-07-30 16:09:34
21.0,2018-07-30 16:09:36
23.0,2018-07-30 16:09:39
32.5,2018-07-30 16:09:41
35.0,2018-07-30 16:09:43
19.0,2018-07-30 16:09:46
20.5,2018-07-30 16:09:47
32.09,2018-07-30 16:49:47
26.5,2018-07-30 16:49:49
20.5,2018-07-30 16:49:51
22.5,2018-07-30 16:49:52
13.0,2018-07-30 16:49:54
29.0,2018-07-30 16:49:55
22.0,2018-07-30 16:49:57
20.5,2018-07-30 16:49:59
14.0,2018-07-30 16:50:00
28.0,2018-07-30 16:50:01
20.0,2018-07-30 16:50:03
20.5,2018-07-30 16:50:05
23.5,2018-07-30 16:50:06
22.0,2018-07-30 16:50:07
25.0,2018-07-30 16:50:09
24.0,2018-07-30 16:50:10
23.5,2018-07-30 16:50:12
17.5,2018-07-30 16:50:13
19.59,2018-07-30 16:51:37
30.0,2018-07-30 16:51:39
31.5,2018-07-30 16:51:41
24.5,2018-07-30 16:51:43
22.5,2018-07-30 16:51:45
25.0,2018-07-30 16:51:48
16.0,2018-07-30 16:51:51
24.5,2018-07-30 16:51:54
22.0,2018-07-30 16:51:57
16.0,2018-07-30 16:51:59
28.0,2018-07-30 16:52:02
24.0,2018-07-30 16:52:04
27.0,2018-07-30 16:52:07
26.5,2018-07-30 16:52:09
24.0,2018-07-30 16:52:11
18.0,2018-07-30 16:52:13
27.5,2018-07-30 16:52:14
22.0,2018-07-30 16:52:16
38.09,2018-07-31 07:44:52
28.0,2018-07-31 07:44:54
25.0,2018-07-31 07:44:55
31.5,2018-07-31 07:44:57
15.0,2018-07-31 07:44:59
27.5,2018-07-31 07:45:00
26.5,2018-07-31 07:45:02
24.5,2018-07-31 07:45:04
25.5,2018-07-31 07:45:05
22.5,2018-07-31 07:45:07
31.0,2018-07-31 07:45:08
28.0,2018-07-31 07:45:10
12.0,2018-07-31 07:45:12
17.5,2018-07-31 07:45:14
19.0,2018-07-31 07:45:15
18.5,2018-07-31 07:45:17
20.5,2018-07-31 07:45:18
36.5,2018-07-31 07:45:19
19.5,2018-07-31 07:45:21
23.5,2018-07-31 07:45:22
14.59,2018-07-31 09:13:04
17.5,2018-07-31 09:13:07
18.5,2018-07-31 09:13:09
22.0,2018-07-31 09:13:11
13.5,2018-07-31 09:13:13
24.0,2018-07-31 09:13:15
23.5,2018-07-31 09:13:17
14.0,2018-07-31 09:13:19
15.0,2018-07-31 09:13:21
29.0,2018-07-31 09:13:23
32.09,2018-08-02 16:12:42
24.5,2018-08-02 16:12:44
27.5,2018-08-02 16:12:46
32.5,2018-08-02 16:12:47
18.0,2018-08-02 16:12:49
29.0,2018-08-02 16:12:51
31.0,2018-08-02 16:12:52
27.0,2018-08-02 16:12:54
27.5,2018-08-02 16:12:55
12.0,2018-08-02 16:12:56
18.5,2018-08-02 16:12:58
19.5,2018-08-02 16:12:59
19.5,2018-08-02 16:13:00
13.5,2018-08-02 16:13:02
20.0,2018-08-02 16:13:03
15.5,2018-08-02 16:13:04
16.5,2018-08-02 16:13:06
31.5,2018-08-02 16:13:07
13.0,2018-08-02 16:13:08
19.0,2018-08-02 16:13:09
20.09,2018-08-03 00:00:54
26.5,2018-08-03 00:00:57
23.5,2018-08-03 00:00:00
16.5,2018-08-03 00:00:04
20.5,2018-08-03 00:00:06
22.0,2018-08-03 00:00:09
23.5,2018-08-03 00:00:13
26.5,2018-08-03 00:00:17
21.0,2018-08-03 00:00:21
16.0,2018-08-03 00:00:23
19.0,2018-08-03 00:00:25
21.5,2018-08-03 00:00:29
11.0,2018-08-03 00:00:31
12.5,2018-08-03 00:00:34
20.5,2018-08-03 00:00:37
21.5,2018-08-03 00:00:39
21.5,2018-08-03 00:00:42
23.5,2018-08-03 00:00:45
12.5,2018-08-03 00:00:46
31.5,2018-08-03 00:00:48
24.59,2018-08-03 00:25:34
20.0,2018-08-03 00:25:36
15.5,2018-08-03 00:25:38
17.0,2018-08-03 00:25:39
14.5,2018-08-03 00:25:41
26.5,2018-08-03 00:25:43
32.0,2018-08-03 00:25:45
30.0,2018-08-03 00:25:47
24.5,2018-08-03 00:25:48
34.0,2018-08-03 00:25:50
13.5,2018-08-03 00:25:52
31.0,2018-08-03 00:25:54
19.0,2018-08-03 00:25:56
24.5,2018-08-03 00:25:58
23.0,2018-08-03 00:25:00
16.0,2018-08-03 00:25:02
16.0,2018-08-03 00:25:04
22.0,2018-08-03 00:25:06
20.5,2018-08-03 00:25:09
23.0,2018-08-03 00:25:11
27.59,2018-08-03 07:43:53
16.0,2018-08-03 07:43:55
21.5,2018-08-03 07:43:57
21.5,2018-08-03 07:43:59
17.0,2018-08-03 07:44:01
23.5,2018-08-03 07:44:03
30.0,2018-08-03 07:44:05
22.0,2018-08-03 07:44:08
27.5,2018-08-03 07:44:10
35.5,2018-08-03 07:44:12
47.5,2018-08-03 07:44:14
29.5,2018-08-03 07:44:16
25.5,2018-08-03 07:44:17
22.0,2018-08-03 07:44:19
21.5,2018-08-03 07:44:21
19.0,2018-08-03 07:44:23
15.0,2018-08-03 07:44:25
22.5,2018-08-03 07:44:27
32.0,2018-08-03 07:44:28
24.5,2018-08-03 07:44:30
26.09,2018-08-03 08:55:38
17.5,2018-08-03 08:55:40
24.0,2018-08-03 08:55:42
22.5,2018-08-03 08:55:43
24.5,2018-08-03 08:55:45
28.0,2018-08-03 08:55:46
28.0,2018-08-03 08:55:48
25.0,2018-08-03 08:55:50
16.5,2018-08-03 08:55:51
24.0,2018-08-03 08:55:53
31.5,2018-08-03 08:55:55
20.5,2018-08-03 08:55:57
19.5,2018-08-03 08:55:58
22.5,2018-08-03 08:56:00
28.5,2018-08-03 08:56:01
22.0,2018-08-03 08:56:02
22.5,2018-08-03 08:56:04
21.0,2018-08-03 08:56:05
29.0,2018-08-03 08:56:06
31.09,2018-08-03 09:53:31
25.0,2018-08-03 09:53:36
29.5,2018-08-03 09:53:38
30.5,2018-08-03 09:53:40
22.5,2018-08-03 09:53:41
17.0,2018-08-03 09:53:43
21.5,2018-08-03 09:53:45
21.5,2018-08-03 09:53:46
16.5,2018-08-03 09:53:48
16.5,2018-08-03 09:53:50
23.0,2018-08-03 09:53:51
13.0,2018-08-03 09:53:53
15.0,2018-08-03 09:53:54
17.5,2018-08-03 09:53:56
17.5,2018-08-03 09:53:58
15.5,2018-08-03 09:53:59
13.0,2018-08-03 09:54:01
19.0,2018-08-03 09:54:03
14.5,2018-08-03 09:54:04
22.5,2018-08-03 09:54:05
22.09,2018-08-03 11:19:54
26.5,2018-08-03 11:19:57
16.0,2018-08-03 11:19:59
20.0,2018-08-03 11:20:00
13.0,2018-08-03 11:20:02
19.0,2018-08-03 11:20:04
22.5,2018-08-03 11:20:05
22.5,2018-08-03 11:20:07
25.5,2018-08-03 11:20:09
21.5,2018-08-03 11:20:11
17.5,2018-08-03 11:20:13
21.5,2018-08-03 11:20:15
23.5,2018-08-03 11:20:17
27.5,2018-08-03 11:20:19
29.0,2018-08-03 11:20:20
30.5,2018-08-03 11:20:22
24.0,2018-08-03 11:20:24
14.5,2018-08-03 11:20:25
26.0,2018-08-03 11:20:27
18.0,2018-08-03 11:20:29
24.09,2018-08-03 13:06:58
18.5,2018-08-03 13:07:00
22.0,2018-08-03 13:07:02
23.5,2018-08-03 13:07:04
24.5,2018-08-03 13:07:05
14.0,2018-08-03 13:07:06
25.0,2018-08-03 13:07:08
20.0,2018-08-03 13:07:09
28.5,2018-08-03 13:07:11
22.0,2018-08-03 13:07:13
21.5,2018-08-03 13:07:14
25.5,2018-08-03 13:07:15
15.0,2018-08-03 13:07:17
21.5,2018-08-03 13:07:18
27.0,2018-08-03 13:07:19
22.0,2018-08-03 13:07:20
15.0,2018-08-03 13:07:21
25.0,2018-08-03 13:07:23
21.5,2018-08-03 13:07:24
22.5,2018-08-03 13:07:25
