peso,fecha
29.0,2018-08-03 14:55:10
22.0,2018-08-03 14:55:12
24.0,2018-08-03 14:55:14
20.5,2018-08-03 14:55:17
18.5,2018-08-03 14:55:19
24.5,2018-08-03 14:55:21
28.0,2018-08-03 14:55:23
23.0,2018-08-03 14:55:25
32.0,2018-08-03 14:55:27
23.0,2018-08-03 14:55:30
22.0,2018-08-03 14:55:31
21.0,2018-08-03 14:55:33
18.5,2018-08-03 14:55:35
20.59,2018-08-03 15:40:36
29.0,2018-08-03 15:40:37
25.0,2018-08-03 15:40:39
25.5,2018-08-03 15:40:41
18.0,2018-08-03 15:40:43
20.5,2018-08-03 15:40:44
16.5,2018-08-03 15:40:46
22.0,2018-08-03 15:40:48
22.5,2018-08-03 15:40:49
31.5,2018-08-03 15:40:51
23.5,2018-08-03 15:40:53
20.0,2018-08-03 15:40:54
28.5,2018-08-03 15:40:56
23.5,2018-08-03 15:40:58
21.0,2018-08-03 15:40:59
23.5,2018-08-03 15:41:01
18.0,2018-08-03 15:41:02
19.0,2018-08-03 15:41:04
22.0,2018-08-03 15:41:05
19.0,2018-08-03 15:41:06
