peso,fecha
30.0,2018-08-03 07:10:40
31.5,2018-08-03 07:10:42
40.0,2018-08-03 07:10:44
30.5,2018-08-03 07:10:45
38.0,2018-08-03 07:10:47
30.5,2018-08-03 07:10:49
27.0,2018-08-03 07:10:51
39.0,2018-08-03 07:10:52
40.0,2018-08-03 07:10:54
20.0,2018-08-03 07:10:55
31.0,2018-08-03 07:10:57
28.0,2018-08-03 07:10:58
38.5,2018-08-03 07:11:00
15.5,2018-08-03 07:11:02
25.5,2018-08-03 07:11:03
33.0,2018-08-03 07:11:04
31.5,2018-08-03 07:11:06
27.09,2018-08-03 07:32:40
27.5,2018-08-03 07:32:42
21.0,2018-08-03 07:32:45
33.5,2018-08-03 07:32:47
22.5,2018-08-03 07:32:49
25.5,2018-08-03 07:32:51
31.5,2018-08-03 07:32:53
39.5,2018-08-03 07:32:54
28.5,2018-08-03 07:32:56
35.5,2018-08-03 07:32:58
27.0,2018-08-03 07:33:00
25.0,2018-08-03 07:33:02
35.0,2018-08-03 07:33:03
29.0,2018-08-03 07:33:05
28.5,2018-08-03 07:33:07
22.5,2018-08-03 07:33:08
26.5,2018-08-03 07:33:10
29.0,2018-08-03 07:33:12
24.5,2018-08-03 07:33:13
26.0,2018-08-03 07:33:14
26.5,2018-08-03 07:33:16
31.09,2018-08-03 08:57:15
36.0,2018-08-03 08:57:18
34.5,2018-08-03 08:57:21
44.0,2018-08-03 08:57:23
32.5,2018-08-03 08:57:27
31.5,2018-08-03 08:57:30
26.5,2018-08-03 08:57:32
29.5,2018-08-03 08:57:35
34.0,2018-08-03 08:57:37
25.5,2018-08-03 08:57:39
30.0,2018-08-03 08:57:40
21.0,2018-08-03 08:57:42
32.5,2018-08-03 08:57:44
25.0,2018-08-03 08:57:46
31.0,2018-08-03 08:57:47
31.5,2018-08-03 08:57:49
30.0,2018-08-03 08:57:50
25.5,2018-08-03 08:57:52
19.0,2018-08-03 08:57:54
25.5,2018-08-03 08:57:55
27.59,2018-08-03 09:26:39
22.0,2018-08-03 09:26:41
41.5,2018-08-03 09:26:44
33.0,2018-08-03 09:26:46
30.0,2018-08-03 09:26:48
25.0,2018-08-03 09:26:50
25.5,2018-08-03 09:26:51
29.5,2018-08-03 09:26:53
18.5,2018-08-03 09:26:55
23.5,2018-08-03 09:26:57
28.0,2018-08-03 09:26:59
19.0,2018-08-03 09:27:01
22.0,2018-08-03 09:27:03
29.0,2018-08-03 09:27:05
32.5,2018-08-03 09:27:06
21.5,2018-08-03 09:27:08
23.0,2018-08-03 09:27:10
24.0,2018-08-03 09:27:11
17.5,2018-08-03 09:27:13
20.5,2018-08-03 09:27:14
26.09,2018-08-03 10:18:28
30.0,2018-08-03 10:18:31
36.5,2018-08-03 10:18:33
35.0,2018-08-03 10:18:35
30.0,2018-08-03 10:18:37
24.5,2018-08-03 10:18:40
25.5,2018-08-03 10:18:42
18.5,2018-08-03 10:18:45
17.0,2018-08-03 10:18:48
19.5,2018-08-03 10:18:50
27.0,2018-08-03 10:18:52
33.0,2018-08-03 10:18:55
27.5,2018-08-03 10:18:58
28.0,2018-08-03 10:19:01
27.5,2018-08-03 10:19:03
26.0,2018-08-03 10:19:05
25.0,2018-08-03 10:19:07
32.5,2018-08-03 10:19:09
28.5,2018-08-03 10:19:10
19.5,2018-08-03 10:19:12
29.59,2018-08-03 10:40:32
26.0,2018-08-03 10:40:34
31.0,2018-08-03 10:40:36
31.0,2018-08-03 10:40:37
25.5,2018-08-03 10:40:38
19.5,2018-08-03 10:40:40
25.5,2018-08-03 10:40:42
18.5,2018-08-03 10:40:43
22.0,2018-08-03 10:40:45
24.5,2018-08-03 10:40:46
25.0,2018-08-03 10:40:48
17.0,2018-08-03 10:40:50
30.0,2018-08-03 10:40:52
29.0,2018-08-03 10:40:53
19.0,2018-08-03 10:40:55
30.5,2018-08-03 10:40:57
17.5,2018-08-03 10:40:59
32.5,2018-08-03 10:41:01
42.5,2018-08-03 10:41:03
17.5,2018-08-03 10:41:05
20.59,2018-08-03 13:12:37
23.0,2018-08-03 13:12:39
22.5,2018-08-03 13:12:41
30.0,2018-08-03 13:12:43
30.5,2018-08-03 13:12:45
30.0,2018-08-03 13:12:47
25.0,2018-08-03 13:12:51
18.09,2018-08-03 13:13:12
20.5,2018-08-03 13:13:14
27.5,2018-08-03 13:13:16
20.0,2018-08-03 13:13:17
27.0,2018-08-03 13:13:19
21.5,2018-08-03 13:13:21
15.5,2018-08-03 13:13:23
24.5,2018-08-03 13:13:24
24.5,2018-08-03 13:13:25
20.0,2018-08-03 13:13:27
16.0,2018-08-03 13:13:29
36.5,2018-08-03 13:13:30
20.0,2018-08-03 13:13:31
18.59,2018-08-03 13:38:35
24.5,2018-08-03 13:38:37
27.5,2018-08-03 13:38:40
25.5,2018-08-03 13:38:43
21.5,2018-08-03 13:38:46
30.0,2018-08-03 13:38:49
30.0,2018-08-03 13:38:52
19.5,2018-08-03 13:38:54
23.5,2018-08-03 13:38:56
25.0,2018-08-03 13:38:58
23.5,2018-08-03 13:38:59
22.5,2018-08-03 13:39:01
22.0,2018-08-03 13:39:03
25.0,2018-08-03 13:39:05
31.0,2018-08-03 13:39:07
23.0,2018-08-03 13:39:08
33.5,2018-08-03 13:39:10
26.0,2018-08-03 13:39:11
16.5,2018-08-03 13:39:13
17.0,2018-08-03 13:39:14
19.09,2018-08-03 14:21:19
27.0,2018-08-03 14:21:22
27.5,2018-08-03 14:21:25
18.5,2018-08-03 14:21:27
33.5,2018-08-03 14:21:28
23.0,2018-08-03 14:21:30
25.0,2018-08-03 14:21:32
24.5,2018-08-03 14:21:34
23.5,2018-08-03 14:21:35
22.5,2018-08-03 14:21:37
25.5,2018-08-03 14:21:39
29.5,2018-08-03 14:21:40
26.5,2018-08-03 14:21:42
26.5,2018-08-03 14:21:44
11.0,2018-08-03 14:21:46
29.5,2018-08-03 14:21:48
19.0,2018-08-03 14:21:49
35.0,2018-08-03 14:21:51
28.5,2018-08-03 14:21:53
27.0,2018-08-03 14:21:54
16.09,2018-08-03 14:47:59
27.0,2018-08-03 14:48:01
20.0,2018-08-03 14:48:04
27.0,2018-08-03 14:48:08
17.5,2018-08-03 14:48:12
26.5,2018-08-03 14:48:14
27.5,2018-08-03 14:48:17
23.0,2018-08-03 14:48:18
24.0,2018-08-03 14:48:20
30.5,2018-08-03 14:48:23
20.0,2018-08-03 14:48:25
21.0,2018-08-03 14:48:27
29.5,2018-08-03 14:48:30
20.0,2018-08-03 14:48:32
26.5,2018-08-03 14:48:34
29.0,2018-08-03 14:48:36
23.5,2018-08-03 14:48:38
21.0,2018-08-03 14:48:39
23.09,2018-08-03 14:50:18
28.0,2018-08-03 14:50:20
20.59,2018-08-03 15:25:04
23.5,2018-08-03 15:25:06
29.5,2018-08-03 15:25:07
26.0,2018-08-03 15:25:09
28.0,2018-08-03 15:25:10
28.5,2018-08-03 15:25:11
31.0,2018-08-03 15:25:13
26.5,2018-08-03 15:25:14
24.0,2018-08-03 15:25:15
22.0,2018-08-03 15:25:17
19.0,2018-08-03 15:25:18
21.5,2018-08-03 15:25:19
21.0,2018-08-03 15:25:21
28.5,2018-08-03 15:25:22
34.0,2018-08-03 15:25:23
21.5,2018-08-03 15:25:25
26.5,2018-08-03 15:25:26
