peso,fecha
19.5,2018-07-27 14:03:58
27.5,2018-07-27 14:03:59
26.0,2018-07-27 14:04:02
31.5,2018-07-27 14:04:04
26.5,2018-07-27 14:04:06
20.5,2018-07-27 14:04:08
26.5,2018-07-27 14:04:10
28.0,2018-07-27 14:04:11
15.5,2018-07-27 14:04:13
29.0,2018-07-27 14:04:15
30.0,2018-07-27 14:04:16
29.09,2018-07-31 15:13:31
24.0,2018-07-31 15:13:33
24.0,2018-07-31 15:13:35
21.5,2018-07-31 15:13:36
22.5,2018-07-31 15:13:38
19.5,2018-07-31 15:13:39
25.0,2018-07-31 15:13:40
18.0,2018-07-31 15:13:41
23.0,2018-07-31 15:13:43
27.5,2018-07-31 15:13:44
20.0,2018-07-31 15:13:46
27.5,2018-07-31 15:13:47
15.0,2018-07-31 15:13:49
29.5,2018-07-31 15:13:50
18.0,2018-07-31 15:13:51
20.5,2018-07-31 15:13:53
27.5,2018-07-31 15:13:54
23.5,2018-07-31 15:13:56
16.0,2018-07-31 15:13:57
23.5,2018-07-31 15:13:58
15.5,2018-07-31 15:13:59
17.0,2018-07-31 15:14:00
28.09,2018-07-31 15:53:16
26.0,2018-07-31 15:53:18
26.5,2018-07-31 15:53:20
25.0,2018-07-31 15:53:21
23.5,2018-07-31 15:53:23
27.0,2018-07-31 15:53:24
21.5,2018-07-31 15:53:26
26.0,2018-07-31 15:53:28
33.5,2018-07-31 15:53:29
16.5,2018-07-31 15:53:30
26.5,2018-07-31 15:53:32
26.5,2018-07-31 15:53:33
23.5,2018-07-31 15:53:35
24.0,2018-07-31 15:53:37
33.5,2018-07-31 15:53:38
22.0,2018-07-31 15:53:40
26.5,2018-07-31 15:53:41
27.0,2018-07-31 15:53:43
26.5,2018-07-31 15:53:44
23.0,2018-07-31 15:53:46
23.09,2018-07-31 16:33:01
21.5,2018-07-31 16:33:03
19.0,2018-07-31 16:33:05
31.5,2018-07-31 16:33:07
19.0,2018-07-31 16:33:09
38.5,2018-07-31 16:33:10
23.0,2018-07-31 16:33:12
28.0,2018-07-31 16:33:14
23.0,2018-07-31 16:33:16
29.0,2018-07-31 16:33:17
31.0,2018-07-31 16:33:19
18.5,2018-07-31 16:33:20
13.0,2018-07-31 16:33:22
15.0,2018-07-31 16:33:24
15.0,2018-07-31 16:33:25
36.5,2018-07-31 16:33:27
21.5,2018-07-31 16:33:28
20.5,2018-07-31 16:33:30
30.5,2018-07-31 16:33:31
23.5,2018-07-31 16:33:32
18.09,2018-07-31 17:01:47
20.5,2018-07-31 17:01:49
25.5,2018-07-31 17:01:51
17.0,2018-07-31 17:01:53
25.5,2018-07-31 17:01:55
21.0,2018-07-31 17:01:58
16.0,2018-07-31 17:02:00
23.5,2018-07-31 17:02:01
27.5,2018-07-31 17:02:03
19.0,2018-07-31 17:02:05
21.5,2018-07-31 17:02:06
30.5,2018-07-31 17:02:08
26.0,2018-07-31 17:02:10
27.0,2018-07-31 17:02:11
32.5,2018-07-31 17:02:13
24.5,2018-07-31 17:02:14
21.0,2018-07-31 17:02:16
17.5,2018-07-31 17:02:18
29.09,2018-07-31 17:15:09
28.5,2018-07-31 17:15:12
25.5,2018-07-31 17:15:14
16.0,2018-07-31 17:15:16
19.5,2018-07-31 17:15:18
19.0,2018-07-31 17:15:21
36.0,2018-07-31 17:15:24
40.0,2018-07-31 17:15:26
21.0,2018-07-31 17:15:29
32.5,2018-07-31 17:15:30
17.5,2018-07-31 17:15:32
32.0,2018-07-31 17:15:34
24.0,2018-07-31 17:15:36
13.5,2018-07-31 17:15:38
28.5,2018-07-31 17:15:40
31.0,2018-07-31 17:15:41
31.5,2018-07-31 17:15:47
24.5,2018-07-31 17:15:48
28.0,2018-07-31 17:15:49
24.0,2018-07-31 17:15:50
33.09,2018-08-02 13:01:13
34.0,2018-08-02 13:01:16
28.5,2018-08-02 13:01:18
31.0,2018-08-02 13:01:20
19.0,2018-08-02 13:01:22
20.0,2018-08-02 13:01:24
29.0,2018-08-02 13:01:26
27.5,2018-08-02 13:01:27
24.5,2018-08-02 13:01:29
26.0,2018-08-02 13:01:30
25.0,2018-08-02 13:01:32
35.0,2018-08-02 13:01:33
13.0,2018-08-02 13:01:35
25.5,2018-08-02 13:01:36
17.5,2018-08-02 13:01:38
16.0,2018-08-02 13:01:39
23.5,2018-08-02 13:01:40
30.0,2018-08-02 13:01:41
24.0,2018-08-02 13:01:43
30.0,2018-08-02 13:01:44
22.59,2018-08-02 13:52:11
28.0,2018-08-02 13:52:13
25.0,2018-08-02 13:52:16
24.5,2018-08-02 13:52:18
30.0,2018-08-02 13:52:21
22.5,2018-08-02 13:52:23
30.5,2018-08-02 13:52:26
21.0,2018-08-02 13:52:29
17.0,2018-08-02 13:52:32
20.0,2018-08-02 13:52:34
27.5,2018-08-02 13:52:38
21.5,2018-08-02 13:52:41
24.0,2018-08-02 13:52:43
21.5,2018-08-02 13:52:46
20.0,2018-08-02 13:52:48
22.5,2018-08-02 13:52:51
22.0,2018-08-02 13:52:53
25.0,2018-08-02 13:52:55
19.0,2018-08-02 13:52:58
20.0,2018-08-02 13:53:00
14.09,2018-08-02 14:30:37
19.0,2018-08-02 14:30:40
18.5,2018-08-02 14:30:42
25.5,2018-08-02 14:30:44
20.5,2018-08-02 14:30:46
25.5,2018-08-02 14:30:48
28.0,2018-08-02 14:30:51
24.0,2018-08-02 14:30:53
17.5,2018-08-02 14:30:56
19.0,2018-08-02 14:30:58
19.0,2018-08-02 14:31:00
27.0,2018-08-02 14:31:02
25.5,2018-08-02 14:31:05
20.5,2018-08-02 14:31:07
24.0,2018-08-02 14:31:09
25.5,2018-08-02 14:31:11
25.0,2018-08-02 14:31:13
19.0,2018-08-02 14:31:15
32.0,2018-08-02 14:31:17
20.0,2018-08-02 14:31:19
