peso,fecha
27.0,2018-08-02 14:17:47
30.0,2018-08-02 14:17:49
24.0,2018-08-02 14:17:51
23.0,2018-08-02 14:17:53
23.5,2018-08-02 14:17:55
22.0,2018-08-02 14:17:57
17.5,2018-08-02 14:17:59
31.0,2018-08-02 14:18:01
32.5,2018-08-02 14:18:03
24.0,2018-08-02 14:18:04
31.0,2018-08-02 14:18:06
25.0,2018-08-02 14:18:08
25.0,2018-08-02 14:18:10
24.0,2018-08-02 14:18:12
23.59,2018-08-02 14:46:09
31.5,2018-08-02 14:46:10
28.5,2018-08-02 14:46:11
31.5,2018-08-02 14:46:13
31.0,2018-08-02 14:46:15
29.5,2018-08-02 14:46:17
21.0,2018-08-02 14:46:22
21.5,2018-08-02 14:46:24
23.5,2018-08-02 14:46:26
27.5,2018-08-02 14:46:28
34.0,2018-08-02 14:46:29
27.0,2018-08-02 14:46:31
25.59,2018-08-02 15:39:07
26.0,2018-08-02 15:39:09
24.5,2018-08-02 15:39:12
24.0,2018-08-02 15:39:14
19.0,2018-08-02 15:39:16
28.0,2018-08-02 15:39:18
26.0,2018-08-02 15:39:20
28.5,2018-08-02 15:39:23
30.0,2018-08-02 15:39:25
32.0,2018-08-02 15:39:27
31.5,2018-08-02 15:39:29
26.0,2018-08-02 15:39:31
26.5,2018-08-02 15:39:33
31.0,2018-08-02 15:39:35
15.0,2018-08-02 15:39:37
21.0,2018-08-02 15:39:39
29.0,2018-08-02 15:39:41
24.5,2018-08-02 15:39:43
24.0,2018-08-02 15:39:44
23.5,2018-08-02 15:39:47
22.5,2018-08-02 15:39:48
25.59,2018-08-02 16:04:39
24.0,2018-08-02 16:04:41
21.0,2018-08-02 16:04:43
24.5,2018-08-02 16:04:45
24.5,2018-08-02 16:04:46
22.5,2018-08-02 16:04:48
22.0,2018-08-02 16:04:49
26.0,2018-08-02 16:04:51
27.5,2018-08-02 16:04:53
22.0,2018-08-02 16:04:55
30.5,2018-08-02 16:04:57
33.5,2018-08-02 16:04:59
26.5,2018-08-02 16:05:00
24.0,2018-08-02 16:05:03
28.5,2018-08-02 16:05:04
31.5,2018-08-02 16:05:06
25.0,2018-08-02 16:05:08
21.0,2018-08-02 16:05:10
24.0,2018-08-02 16:05:11
25.5,2018-08-02 16:05:13
21.0,2018-08-02 16:05:15
18.59,2018-08-02 16:42:50
29.5,2018-08-02 16:42:54
19.5,2018-08-02 16:42:59
28.5,2018-08-02 16:43:03
20.5,2018-08-02 16:43:07
23.5,2018-08-02 16:43:12
26.0,2018-08-02 16:43:16
26.0,2018-08-02 16:43:20
26.0,2018-08-02 16:43:27
26.5,2018-08-02 16:43:32
15.0,2018-08-02 16:43:36
27.5,2018-08-02 16:43:41
21.5,2018-08-02 16:43:46
21.0,2018-08-02 16:43:50
22.0,2018-08-02 16:43:55
25.0,2018-08-02 16:43:58
17.5,2018-08-02 16:44:03
20.5,2018-08-02 16:44:19
17.0,2018-08-02 16:44:22
24.5,2018-08-02 16:44:25
26.09,2018-08-03 00:30:48
18.0,2018-08-03 00:30:51
20.0,2018-08-03 00:30:54
18.5,2018-08-03 00:30:57
34.5,2018-08-03 00:30:59
19.0,2018-08-03 00:30:02
31.5,2018-08-03 00:30:04
24.5,2018-08-03 00:30:06
30.0,2018-08-03 00:30:09
17.5,2018-08-03 00:30:11
22.0,2018-08-03 00:30:13
27.0,2018-08-03 00:30:14
24.0,2018-08-03 00:30:16
23.0,2018-08-03 00:30:18
32.0,2018-08-03 00:30:20
30.5,2018-08-03 00:30:22
21.0,2018-08-03 00:30:24
25.0,2018-08-03 00:30:25
22.5,2018-08-03 00:30:27
27.5,2018-08-03 00:30:29
29.09,2018-08-03 07:01:09
25.0,2018-08-03 07:01:12
16.5,2018-08-03 07:01:14
26.0,2018-08-03 07:01:16
23.0,2018-08-03 07:01:18
25.0,2018-08-03 07:01:20
23.0,2018-08-03 07:01:22
21.0,2018-08-03 07:01:24
25.5,2018-08-03 07:01:25
22.0,2018-08-03 07:01:27
28.0,2018-08-03 07:01:29
30.0,2018-08-03 07:01:30
20.5,2018-08-03 07:01:32
21.5,2018-08-03 07:01:34
25.5,2018-08-03 07:01:36
25.0,2018-08-03 07:01:38
27.0,2018-08-03 07:01:39
26.5,2018-08-03 07:01:41
39.0,2018-08-03 07:01:42
25.59,2018-08-03 07:24:59
18.5,2018-08-03 07:25:01
24.0,2018-08-03 07:25:03
17.0,2018-08-03 07:25:05
19.5,2018-08-03 07:25:07
14.5,2018-08-03 07:25:08
21.0,2018-08-03 07:25:10
21.5,2018-08-03 07:25:11
22.5,2018-08-03 07:25:13
21.5,2018-08-03 07:25:15
25.5,2018-08-03 07:25:17
18.0,2018-08-03 07:25:18
27.0,2018-08-03 07:25:20
23.0,2018-08-03 07:25:22
33.5,2018-08-03 07:25:23
14.5,2018-08-03 07:25:25
17.0,2018-08-03 07:25:26
34.5,2018-08-03 07:25:28
20.5,2018-08-03 07:25:29
27.5,2018-08-03 07:25:31
22.0,2018-08-03 07:25:32
22.0,2018-08-03 07:25:33
22.59,2018-08-03 07:57:10
18.5,2018-08-03 07:57:12
33.5,2018-08-03 07:57:14
21.5,2018-08-03 07:57:15
17.5,2018-08-03 07:57:17
21.5,2018-08-03 07:57:18
20.0,2018-08-03 07:57:20
14.0,2018-08-03 07:57:22
16.5,2018-08-03 07:57:24
16.5,2018-08-03 07:57:26
23.5,2018-08-03 07:57:27
21.5,2018-08-03 07:57:29
19.0,2018-08-03 07:57:30
28.5,2018-08-03 07:57:31
25.0,2018-08-03 07:57:33
22.5,2018-08-03 07:57:35
33.0,2018-08-03 07:57:36
18.5,2018-08-03 07:57:37
25.5,2018-08-03 07:57:39
18.0,2018-08-03 07:57:41
19.0,2018-08-03 07:57:43
24.5,2018-08-03 07:57:46
26.0,2018-08-03 07:57:48
29.5,2018-08-03 07:57:50
29.0,2018-08-03 07:57:52
30.5,2018-08-03 07:57:56
26.0,2018-08-03 07:57:59
28.5,2018-08-03 07:58:03
29.5,2018-08-03 07:58:06
8.5,2018-08-03 07:58:09
24.5,2018-08-03 07:58:14
14.59,2018-08-03 09:13:03
29.0,2018-08-03 09:13:05
20.0,2018-08-03 09:13:07
23.0,2018-08-03 09:13:08
22.5,2018-08-03 09:13:10
27.5,2018-08-03 09:13:11
34.5,2018-08-03 09:13:13
24.5,2018-08-03 09:13:14
19.5,2018-08-03 09:13:17
23.5,2018-08-03 09:13:19
25.5,2018-08-03 09:13:21
26.5,2018-08-03 09:13:22
13.5,2018-08-03 09:13:24
22.0,2018-08-03 09:13:26
23.0,2018-08-03 09:13:27
