peso,fecha
27.0,2018-08-03 07:34:18
26.5,2018-08-03 07:34:20
26.0,2018-08-03 07:34:22
26.5,2018-08-03 07:34:25
28.59,2018-08-03 09:13:41
19.5,2018-08-03 09:13:43
38.0,2018-08-03 09:13:44
28.5,2018-08-03 09:13:46
26.5,2018-08-03 09:13:48
27.5,2018-08-03 09:13:49
27.0,2018-08-03 09:13:50
22.0,2018-08-03 09:13:52
27.0,2018-08-03 09:13:53
25.0,2018-08-03 09:13:55
23.0,2018-08-03 09:13:57
27.5,2018-08-03 09:13:58
23.0,2018-08-03 09:14:00
22.0,2018-08-03 09:14:01
21.5,2018-08-03 09:14:03
19.0,2018-08-03 09:14:05
22.0,2018-08-03 09:14:06
22.5,2018-08-03 09:14:08
14.5,2018-08-03 09:14:10
26.0,2018-08-03 09:14:12
20.09,2018-08-03 09:36:28
24.0,2018-08-03 09:36:30
13.5,2018-08-03 09:36:32
12.0,2018-08-03 09:36:34
22.5,2018-08-03 09:36:35
14.0,2018-08-03 09:36:36
23.5,2018-08-03 09:36:38
18.5,2018-08-03 09:36:39
18.0,2018-08-03 09:36:41
35.5,2018-08-03 09:36:42
17.5,2018-08-03 09:36:43
23.5,2018-08-03 09:36:45
20.0,2018-08-03 09:36:46
17.0,2018-08-03 09:36:48
23.0,2018-08-03 09:36:49
29.0,2018-08-03 09:36:51
17.5,2018-08-03 09:36:52
25.0,2018-08-03 09:36:53
27.0,2018-08-03 09:36:54
