peso,fecha
20.0,2018-07-31 10:03:06
20.5,2018-07-31 10:03:08
24.0,2018-07-31 10:03:10
23.5,2018-07-31 10:03:11
29.0,2018-07-31 10:03:13
32.0,2018-07-31 10:03:15
26.5,2018-07-31 10:03:17
28.0,2018-07-31 10:03:18
28.0,2018-07-31 10:03:20
20.5,2018-07-31 10:03:22
20.5,2018-07-31 10:03:24
15.0,2018-07-31 10:03:25
20.09,2018-07-31 11:03:15
23.0,2018-07-31 11:03:17
31.5,2018-07-31 11:03:19
31.0,2018-07-31 11:03:21
36.0,2018-07-31 11:03:23
34.0,2018-07-31 11:03:25
23.0,2018-07-31 11:03:26
20.5,2018-07-31 11:03:28
26.0,2018-07-31 11:03:30
36.5,2018-07-31 11:03:32
17.5,2018-07-31 11:03:33
21.5,2018-07-31 11:03:35
26.5,2018-07-31 11:03:37
27.0,2018-07-31 11:03:39
19.0,2018-07-31 11:03:41
35.0,2018-07-31 11:03:42
29.0,2018-07-31 11:03:44
18.0,2018-07-31 11:03:46
32.0,2018-07-31 11:03:48
28.5,2018-07-31 11:03:49
25.0,2018-07-31 11:03:51
18.5,2018-07-31 11:03:53
18.5,2018-07-31 11:03:54
22.5,2018-07-31 11:03:56
19.5,2018-07-31 11:03:58
33.5,2018-07-31 11:04:00
26.5,2018-07-31 11:04:02
24.0,2018-07-31 11:04:03
31.0,2018-07-31 11:04:06
24.59,2018-07-31 11:35:22
34.5,2018-07-31 11:35:24
33.0,2018-07-31 11:35:25
16.0,2018-07-31 11:35:27
24.5,2018-07-31 11:35:28
17.5,2018-07-31 11:35:30
25.0,2018-07-31 11:35:31
14.5,2018-07-31 11:35:33
34.0,2018-07-31 11:35:35
29.5,2018-07-31 11:35:36
29.0,2018-07-31 11:35:38
18.5,2018-07-31 11:35:40
18.0,2018-07-31 11:35:41
26.5,2018-07-31 11:35:43
24.5,2018-07-31 11:35:44
13.5,2018-07-31 11:35:46
30.0,2018-07-31 11:35:48
31.0,2018-07-31 11:35:50
26.5,2018-07-31 11:35:51
29.0,2018-07-31 11:35:52
24.5,2018-07-31 11:35:54
26.09,2018-07-31 13:58:51
27.0,2018-07-31 13:58:54
11.0,2018-07-31 13:58:56
20.0,2018-07-31 13:58:58
26.5,2018-07-31 13:59:00
35.0,2018-07-31 13:59:02
38.0,2018-07-31 13:59:04
20.0,2018-07-31 13:59:06
20.5,2018-07-31 13:59:08
22.0,2018-07-31 13:59:10
22.5,2018-07-31 13:59:12
24.5,2018-07-31 13:59:14
19.5,2018-07-31 13:59:16
32.0,2018-07-31 13:59:18
24.0,2018-07-31 13:59:20
24.0,2018-07-31 13:59:22
21.5,2018-07-31 13:59:23
23.0,2018-07-31 13:59:26
28.5,2018-07-31 13:59:28
29.0,2018-07-31 13:59:29
16.09,2018-07-31 14:27:40
20.5,2018-07-31 14:27:42
21.5,2018-07-31 14:27:45
29.0,2018-07-31 14:27:46
11.5,2018-07-31 14:27:48
32.5,2018-07-31 14:27:50
26.5,2018-07-31 14:27:51
28.0,2018-07-31 14:27:53
15.0,2018-07-31 14:27:54
20.0,2018-07-31 14:27:56
20.5,2018-07-31 14:27:58
14.5,2018-07-31 14:28:00
17.0,2018-07-31 14:28:01
24.0,2018-07-31 14:28:03
15.5,2018-07-31 14:28:05
24.0,2018-07-31 14:28:07
16.0,2018-07-31 14:28:08
15.5,2018-07-31 14:28:10
