peso,fecha
24.5,2018-07-27 14:03:17
25.5,2018-07-27 14:03:19
17.59,2018-07-27 14:11:02
16.5,2018-07-27 14:11:05
15.0,2018-07-27 14:11:07
18.5,2018-07-27 14:11:08
22.5,2018-07-27 14:11:10
23.0,2018-07-27 14:11:12
21.0,2018-07-27 14:11:14
21.0,2018-07-27 14:11:16
10.0,2018-07-27 14:11:18
17.5,2018-07-27 14:11:21
31.0,2018-07-27 14:11:23
25.0,2018-07-27 14:11:25
18.5,2018-07-27 14:11:27
16.0,2018-07-27 14:11:29
25.5,2018-07-27 14:11:30
22.0,2018-07-27 14:11:32
23.0,2018-07-27 14:11:34
18.0,2018-07-27 14:11:36
25.0,2018-07-27 14:11:37
21.0,2018-07-27 14:11:39
22.0,2018-07-27 14:11:40
22.5,2018-07-27 14:11:42
32.59,2018-07-30 07:28:49
31.5,2018-07-30 07:28:51
23.5,2018-07-30 07:28:52
34.0,2018-07-30 07:28:54
30.5,2018-07-30 07:28:55
30.0,2018-07-30 07:28:57
12.0,2018-07-30 07:28:58
16.5,2018-07-30 07:29:00
17.0,2018-07-30 07:29:01
30.5,2018-07-30 07:29:03
18.5,2018-07-30 07:29:05
27.0,2018-07-30 07:29:06
23.5,2018-07-30 07:29:08
24.0,2018-07-30 07:29:09
29.0,2018-07-30 07:29:11
23.5,2018-07-30 07:29:12
27.0,2018-07-30 07:29:14
21.0,2018-07-30 07:29:16
22.0,2018-07-30 07:29:17
25.09,2018-07-30 07:29:32
23.5,2018-07-30 07:29:34
19.0,2018-07-30 07:29:36
26.5,2018-07-30 07:29:39
22.0,2018-07-30 07:29:40
28.0,2018-07-30 07:29:41
20.0,2018-07-30 07:29:43
24.0,2018-07-30 07:29:44
21.0,2018-07-30 07:29:46
21.0,2018-07-30 07:29:47
18.5,2018-07-30 07:29:49
19.0,2018-07-30 07:29:50
25.0,2018-07-30 07:29:52
16.5,2018-07-30 07:29:53
23.5,2018-07-30 07:29:55
16.5,2018-07-30 07:29:57
18.0,2018-07-30 07:29:58
32.0,2018-07-30 07:30:00
34.5,2018-07-30 07:30:01
32.5,2018-07-30 07:30:02
25.5,2018-07-30 07:30:04
29.09,2018-07-30 07:39:00
22.5,2018-07-30 07:39:02
26.5,2018-07-30 07:39:03
16.0,2018-07-30 07:39:04
25.5,2018-07-30 07:39:06
18.5,2018-07-30 07:39:07
27.0,2018-07-30 07:39:08
26.5,2018-07-30 07:39:10
28.5,2018-07-30 07:39:11
25.0,2018-07-30 07:39:13
26.5,2018-07-30 07:39:14
22.0,2018-07-30 07:39:15
13.09,2018-07-30 07:58:00
17.5,2018-07-30 07:58:02
17.5,2018-07-30 07:58:03
12.5,2018-07-30 07:58:04
18.0,2018-07-30 07:58:06
15.0,2018-07-30 07:58:07
21.0,2018-07-30 07:58:08
26.09,2018-08-02 14:05:44
26.0,2018-08-02 14:05:46
18.0,2018-08-02 14:05:48
13.5,2018-08-02 14:05:49
22.5,2018-08-02 14:05:51
29.5,2018-08-02 14:05:53
26.0,2018-08-02 14:05:54
29.5,2018-08-02 14:05:57
24.5,2018-08-02 14:05:59
27.5,2018-08-02 14:06:00
22.0,2018-08-02 14:06:02
30.5,2018-08-02 14:06:04
31.5,2018-08-02 14:06:06
29.5,2018-08-02 14:06:07
12.5,2018-08-02 14:06:09
19.5,2018-08-02 14:06:11
13.5,2018-08-02 14:06:12
32.0,2018-08-02 14:06:14
21.5,2018-08-02 14:06:16
26.0,2018-08-02 14:06:17
18.0,2018-08-02 14:06:19
22.5,2018-08-02 14:06:21
24.5,2018-08-02 14:06:22
24.0,2018-08-02 14:06:24
28.0,2018-08-02 14:06:26
29.5,2018-08-02 14:06:28
27.5,2018-08-02 14:06:30
27.0,2018-08-02 14:06:32
23.5,2018-08-02 14:06:35
25.0,2018-08-02 14:06:37
27.59,2018-08-02 14:39:44
29.0,2018-08-02 14:39:48
20.5,2018-08-02 14:39:50
31.5,2018-08-02 14:39:52
27.5,2018-08-02 14:39:54
14.0,2018-08-02 14:39:56
30.5,2018-08-02 14:39:57
24.5,2018-08-02 14:39:58
21.0,2018-08-02 14:40:00
18.0,2018-08-02 14:40:02
26.0,2018-08-02 14:40:03
24.0,2018-08-02 14:40:05
32.5,2018-08-02 14:40:06
23.0,2018-08-02 14:40:08
25.5,2018-08-02 14:40:09
31.0,2018-08-02 14:40:11
26.5,2018-08-02 14:40:12
23.0,2018-08-02 14:40:13
24.0,2018-08-02 14:40:15
23.5,2018-08-02 14:40:16
28.09,2018-08-02 15:06:43
30.5,2018-08-02 15:06:48
34.5,2018-08-02 15:06:50
28.0,2018-08-02 15:06:52
25.5,2018-08-02 15:06:55
27.0,2018-08-02 15:06:57
24.5,2018-08-02 15:06:59
25.5,2018-08-02 15:07:01
28.0,2018-08-02 15:07:02
23.5,2018-08-02 15:07:04
20.5,2018-08-02 15:07:07
19.0,2018-08-02 15:07:09
27.5,2018-08-02 15:07:11
17.0,2018-08-02 15:07:13
17.0,2018-08-02 15:07:15
29.0,2018-08-02 15:07:17
18.5,2018-08-02 15:07:19
18.5,2018-08-02 15:07:20
17.0,2018-08-02 15:07:22
9.09,2018-08-02 15:08:29
16.0,2018-08-02 15:08:33
7.5,2018-08-02 15:08:36
19.5,2018-08-02 15:08:39
30.59,2018-08-02 15:30:00
21.0,2018-08-02 15:30:02
32.0,2018-08-02 15:30:04
25.0,2018-08-02 15:30:05
30.5,2018-08-02 15:30:07
26.0,2018-08-02 15:30:08
16.0,2018-08-02 15:30:10
20.5,2018-08-02 15:30:12
24.0,2018-08-02 15:30:13
23.5,2018-08-02 15:30:15
12.0,2018-08-02 15:30:16
23.0,2018-08-02 15:30:18
25.5,2018-08-02 15:30:19
24.0,2018-08-02 15:30:20
22.0,2018-08-02 15:30:22
19.0,2018-08-02 15:30:23
16.0,2018-08-02 15:30:25
22.5,2018-08-02 15:30:26
18.0,2018-08-02 15:30:28
24.5,2018-08-02 15:30:29
24.09,2018-08-02 16:20:31
24.5,2018-08-02 16:20:33
20.5,2018-08-02 16:20:35
20.0,2018-08-02 16:20:37
22.0,2018-08-02 16:20:39
11.0,2018-08-02 16:20:42
14.0,2018-08-02 16:20:44
16.5,2018-08-02 16:20:46
28.5,2018-08-02 16:20:49
27.0,2018-08-02 16:20:51
27.5,2018-08-02 16:20:54
24.0,2018-08-02 16:20:56
27.5,2018-08-02 16:20:59
20.5,2018-08-02 16:21:01
19.0,2018-08-02 16:21:04
22.0,2018-08-02 16:21:06
20.5,2018-08-02 16:21:08
20.0,2018-08-02 16:21:10
24.5,2018-08-02 16:21:13
17.0,2018-08-02 16:21:15
23.59,2018-08-02 16:26:06
20.0,2018-08-02 16:26:08
22.5,2018-08-02 16:26:11
27.5,2018-08-02 16:26:14
27.0,2018-08-02 16:26:20
22.5,2018-08-02 16:26:22
20.0,2018-08-02 16:26:25
24.0,2018-08-02 16:26:27
20.59,2018-08-02 16:28:39
20.0,2018-08-02 16:28:41
22.0,2018-08-02 16:28:43
27.5,2018-08-02 16:28:46
26.0,2018-08-02 16:28:50
26.5,2018-08-02 16:28:52
28.5,2018-08-02 16:28:55
24.5,2018-08-02 16:28:57
28.0,2018-08-02 16:28:59
17.0,2018-08-02 16:29:02
22.5,2018-08-02 16:29:04
21.0,2018-08-02 16:29:07
30.5,2018-08-02 16:29:09
22.0,2018-08-02 16:29:12
26.5,2018-08-02 16:29:13
21.0,2018-08-02 16:29:15
24.0,2018-08-02 16:29:17
21.5,2018-08-02 16:29:19
19.0,2018-08-02 16:29:21
16.5,2018-08-02 16:29:23
21.59,2018-08-03 00:20:39
21.0,2018-08-03 00:20:41
18.5,2018-08-03 00:20:42
21.0,2018-08-03 00:20:44
25.5,2018-08-03 00:20:45
24.5,2018-08-03 00:20:47
22.5,2018-08-03 00:20:48
29.0,2018-08-03 00:20:50
17.0,2018-08-03 00:20:52
26.5,2018-08-03 00:20:53
19.0,2018-08-03 00:20:54
19.5,2018-08-03 00:20:56
12.0,2018-08-03 00:20:58
14.0,2018-08-03 00:20:59
17.0,2018-08-03 00:20:01
23.0,2018-08-03 00:20:02
21.0,2018-08-03 00:20:04
15.0,2018-08-03 00:20:05
19.0,2018-08-03 00:20:07
20.09,2018-08-03 06:54:00
26.5,2018-08-03 06:54:01
30.5,2018-08-03 06:54:03
32.0,2018-08-03 06:54:05
21.5,2018-08-03 06:54:06
29.0,2018-08-03 06:54:07
24.0,2018-08-03 06:54:09
25.0,2018-08-03 06:54:10
21.0,2018-08-03 06:54:12
26.0,2018-08-03 06:54:13
25.0,2018-08-03 06:54:14
26.0,2018-08-03 06:54:16
25.5,2018-08-03 06:54:18
21.5,2018-08-03 06:54:19
27.5,2018-08-03 06:54:20
27.5,2018-08-03 06:54:22
15.0,2018-08-03 06:54:24
27.5,2018-08-03 06:54:25
23.0,2018-08-03 06:54:26
20.0,2018-08-03 06:54:28
13.09,2018-08-03 06:57:04
26.0,2018-08-03 06:57:06
16.5,2018-08-03 06:57:08
22.0,2018-08-03 06:57:10
16.0,2018-08-03 06:57:13
17.5,2018-08-03 06:57:17
21.0,2018-08-03 06:57:20
12.0,2018-08-03 06:57:22
26.0,2018-08-03 06:57:23
21.0,2018-08-03 06:57:25
15.5,2018-08-03 06:57:27
18.5,2018-08-03 06:57:28
20.0,2018-08-03 06:57:30
21.5,2018-08-03 06:57:32
19.5,2018-08-03 06:57:34
22.0,2018-08-03 06:57:36
20.5,2018-08-03 06:57:37
21.5,2018-08-03 06:57:39
18.5,2018-08-03 06:57:40
21.0,2018-08-03 06:57:41
18.59,2018-08-03 07:25:52
30.5,2018-08-03 07:25:56
31.5,2018-08-03 07:25:59
23.0,2018-08-03 07:26:01
29.5,2018-08-03 07:26:04
24.5,2018-08-03 07:26:06
31.5,2018-08-03 07:26:07
26.0,2018-08-03 07:26:10
22.0,2018-08-03 07:26:12
18.5,2018-08-03 07:26:13
20.5,2018-08-03 07:26:15
21.0,2018-08-03 07:26:17
32.0,2018-08-03 07:26:20
27.5,2018-08-03 07:26:25
27.5,2018-08-03 07:26:27
35.0,2018-08-03 07:26:29
21.5,2018-08-03 07:26:30
22.0,2018-08-03 07:26:32
28.5,2018-08-03 07:26:34
29.5,2018-08-03 07:26:36
28.59,2018-08-03 07:48:48
29.5,2018-08-03 07:48:49
26.5,2018-08-03 07:48:51
19.0,2018-08-03 07:48:53
30.0,2018-08-03 07:48:54
22.0,2018-08-03 07:48:55
26.0,2018-08-03 07:48:57
20.0,2018-08-03 07:48:58
14.0,2018-08-03 07:49:00
18.5,2018-08-03 07:49:01
24.5,2018-08-03 07:49:02
19.5,2018-08-03 07:49:04
25.0,2018-08-03 07:49:05
29.5,2018-08-03 07:49:06
21.5,2018-08-03 07:49:08
17.0,2018-08-03 07:49:09
21.0,2018-08-03 07:49:10
31.0,2018-08-03 07:49:12
24.5,2018-08-03 07:49:13
28.0,2018-08-03 07:49:14
29.09,2018-08-03 09:05:29
28.0,2018-08-03 09:05:31
25.0,2018-08-03 09:05:33
27.0,2018-08-03 09:05:35
23.5,2018-08-03 09:05:37
12.0,2018-08-03 09:05:39
23.5,2018-08-03 09:05:41
17.0,2018-08-03 09:05:43
18.5,2018-08-03 09:05:46
22.0,2018-08-03 09:05:48
26.0,2018-08-03 09:05:50
26.0,2018-08-03 09:05:53
27.0,2018-08-03 09:05:55
23.0,2018-08-03 09:05:58
21.0,2018-08-03 09:06:00
29.5,2018-08-03 09:06:02
23.5,2018-08-03 09:06:04
19.0,2018-08-03 09:06:06
25.5,2018-08-03 09:06:08
15.5,2018-08-03 09:06:10
14.0,2018-08-03 09:06:12
24.09,2018-08-03 09:21:18
21.5,2018-08-03 09:21:20
23.5,2018-08-03 09:21:22
20.5,2018-08-03 09:21:24
19.5,2018-08-03 09:21:26
20.0,2018-08-03 09:21:30
27.0,2018-08-03 09:21:38
28.5,2018-08-03 09:21:41
27.0,2018-08-03 09:21:43
14.5,2018-08-03 09:21:44
22.0,2018-08-03 09:21:46
16.0,2018-08-03 09:21:48
18.0,2018-08-03 09:21:49
16.5,2018-08-03 09:21:51
22.5,2018-08-03 09:21:52
19.5,2018-08-03 09:21:54
12.0,2018-08-03 09:21:55
18.5,2018-08-03 09:21:57
13.0,2018-08-03 09:21:58
19.0,2018-08-03 09:21:59
20.0,2018-08-03 09:22:01
25.0,2018-08-03 09:22:02
19.59,2018-08-03 09:30:54
25.5,2018-08-03 09:30:56
16.0,2018-08-03 09:30:58
22.0,2018-08-03 09:31:00
29.5,2018-08-03 09:31:02
27.5,2018-08-03 09:31:03
17.5,2018-08-03 09:31:05
27.5,2018-08-03 09:31:07
25.5,2018-08-03 09:31:08
17.5,2018-08-03 09:31:10
24.5,2018-08-03 09:31:11
12.5,2018-08-03 09:31:13
22.0,2018-08-03 09:31:14
22.5,2018-08-03 09:31:16
21.5,2018-08-03 09:31:17
28.0,2018-08-03 09:31:19
21.5,2018-08-03 09:31:20
21.5,2018-08-03 09:31:21
17.0,2018-08-03 09:31:23
33.09,2018-08-03 09:44:59
24.5,2018-08-03 09:45:02
28.5,2018-08-03 09:45:04
30.0,2018-08-03 09:45:06
31.5,2018-08-03 09:45:07
30.5,2018-08-03 09:45:09
32.0,2018-08-03 09:45:11
35.5,2018-08-03 09:45:12
28.5,2018-08-03 09:45:14
27.0,2018-08-03 09:45:16
30.5,2018-08-03 09:45:18
22.0,2018-08-03 09:45:20
32.5,2018-08-03 09:45:22
30.5,2018-08-03 09:45:23
25.5,2018-08-03 09:45:25
26.0,2018-08-03 09:45:27
25.5,2018-08-03 09:45:28
21.5,2018-08-03 09:45:30
26.5,2018-08-03 09:45:31
29.09,2018-08-03 09:51:51
26.0,2018-08-03 09:51:53
14.0,2018-08-03 09:51:55
20.5,2018-08-03 09:51:57
19.0,2018-08-03 09:51:58
22.5,2018-08-03 09:52:00
25.5,2018-08-03 09:52:02
24.0,2018-08-03 09:52:05
28.0,2018-08-03 09:52:07
27.5,2018-08-03 09:52:09
19.5,2018-08-03 09:52:12
26.0,2018-08-03 09:52:15
24.5,2018-08-03 09:52:17
24.0,2018-08-03 09:52:19
20.0,2018-08-03 09:52:22
17.0,2018-08-03 09:52:24
20.0,2018-08-03 09:52:26
24.0,2018-08-03 09:52:28
26.5,2018-08-03 09:52:30
24.5,2018-08-03 09:52:32
13.0,2018-08-03 09:52:34
26.5,2018-08-03 09:52:36
23.0,2018-08-03 09:52:38
19.0,2018-08-03 09:52:39
27.0,2018-08-03 09:52:41
24.0,2018-08-03 09:52:43
22.0,2018-08-03 09:52:45
28.5,2018-08-03 09:52:46
33.0,2018-08-03 09:52:48
25.59,2018-08-03 10:09:32
14.5,2018-08-03 10:09:33
23.5,2018-08-03 10:09:35
22.0,2018-08-03 10:09:37
22.5,2018-08-03 10:09:38
17.5,2018-08-03 10:09:40
23.5,2018-08-03 10:09:42
25.0,2018-08-03 10:09:44
24.5,2018-08-03 10:09:46
25.0,2018-08-03 10:09:47
23.5,2018-08-03 10:09:49
19.0,2018-08-03 10:09:50
25.0,2018-08-03 10:09:52
30.0,2018-08-03 10:09:53
35.5,2018-08-03 10:09:55
26.0,2018-08-03 10:09:56
19.0,2018-08-03 10:09:58
27.5,2018-08-03 10:09:59
20.5,2018-08-03 10:10:01
21.0,2018-08-03 10:10:02
22.59,2018-08-03 10:35:32
30.0,2018-08-03 10:35:35
21.0,2018-08-03 10:35:37
32.5,2018-08-03 10:35:40
14.0,2018-08-03 10:35:42
28.5,2018-08-03 10:35:45
26.0,2018-08-03 10:35:47
31.5,2018-08-03 10:35:50
25.5,2018-08-03 10:35:52
28.5,2018-08-03 10:35:55
24.0,2018-08-03 10:35:57
35.0,2018-08-03 10:36:00
34.5,2018-08-03 10:36:03
26.0,2018-08-03 10:36:06
25.5,2018-08-03 10:36:09
24.5,2018-08-03 10:36:11
30.5,2018-08-03 10:36:14
25.5,2018-08-03 10:36:17
23.0,2018-08-03 10:36:20
27.0,2018-08-03 10:36:23
28.09,2018-08-03 10:54:59
24.0,2018-08-03 10:55:02
18.0,2018-08-03 10:55:05
23.5,2018-08-03 10:55:07
15.5,2018-08-03 10:55:09
23.5,2018-08-03 10:55:11
20.5,2018-08-03 10:55:13
22.5,2018-08-03 10:55:16
24.5,2018-08-03 10:55:19
23.0,2018-08-03 10:55:21
27.0,2018-08-03 10:55:24
17.5,2018-08-03 10:55:26
20.0,2018-08-03 10:55:29
26.5,2018-08-03 10:55:32
18.0,2018-08-03 10:55:34
16.5,2018-08-03 10:55:36
21.5,2018-08-03 10:55:38
24.5,2018-08-03 10:55:41
24.0,2018-08-03 10:55:43
20.5,2018-08-03 10:55:45
13.59,2018-08-03 11:09:20
19.0,2018-08-03 11:09:22
18.0,2018-08-03 11:09:26
21.5,2018-08-03 11:09:29
28.0,2018-08-03 11:09:36
27.0,2018-08-03 11:09:39
26.0,2018-08-03 11:09:42
26.5,2018-08-03 11:09:45
24.0,2018-08-03 11:09:48
28.0,2018-08-03 11:09:52
30.5,2018-08-03 11:09:55
22.5,2018-08-03 11:09:58
15.0,2018-08-03 11:10:01
20.5,2018-08-03 11:10:04
20.5,2018-08-03 11:10:07
29.0,2018-08-03 11:10:10
27.0,2018-08-03 11:10:13
20.0,2018-08-03 11:10:16
22.0,2018-08-03 11:10:18
18.0,2018-08-03 11:10:21
29.5,2018-08-03 11:10:23
22.5,2018-08-03 11:10:26
35.5,2018-08-03 11:10:28
25.0,2018-08-03 11:10:30
24.0,2018-08-03 11:10:33
26.0,2018-08-03 11:10:35
26.5,2018-08-03 11:10:41
23.0,2018-08-03 11:10:44
20.0,2018-08-03 11:10:46
15.0,2018-08-03 11:10:47
18.09,2018-08-03 11:38:05
23.0,2018-08-03 11:38:06
29.5,2018-08-03 11:38:08
23.0,2018-08-03 11:38:09
16.5,2018-08-03 11:38:10
21.0,2018-08-03 11:38:12
26.0,2018-08-03 11:38:13
20.0,2018-08-03 11:38:14
16.5,2018-08-03 11:38:16
24.0,2018-08-03 11:38:17
29.5,2018-08-03 11:38:19
27.5,2018-08-03 11:38:20
27.0,2018-08-03 11:38:22
30.0,2018-08-03 11:38:23
22.5,2018-08-03 11:38:25
24.5,2018-08-03 11:38:27
26.0,2018-08-03 11:38:28
24.0,2018-08-03 11:38:30
18.0,2018-08-03 11:38:32
17.5,2018-08-03 11:38:33
28.09,2018-08-03 11:38:47
26.5,2018-08-03 11:38:49
24.0,2018-08-03 11:38:51
24.0,2018-08-03 11:38:52
21.0,2018-08-03 11:38:54
23.0,2018-08-03 11:38:55
18.5,2018-08-03 11:38:57
24.0,2018-08-03 11:39:01
31.0,2018-08-03 11:39:02
19.5,2018-08-03 11:39:04
18.59,2018-08-03 11:40:07
19.0,2018-08-03 11:40:09
27.0,2018-08-03 11:40:11
19.0,2018-08-03 11:40:13
22.0,2018-08-03 11:40:15
17.5,2018-08-03 11:40:16
14.0,2018-08-03 11:40:18
28.0,2018-08-03 11:40:20
31.0,2018-08-03 11:40:21
28.0,2018-08-03 11:40:23
27.0,2018-08-03 11:40:24
24.0,2018-08-03 11:40:26
24.0,2018-08-03 11:40:27
34.0,2018-08-03 11:40:29
20.0,2018-08-03 11:40:31
22.5,2018-08-03 11:40:32
28.5,2018-08-03 11:40:34
21.0,2018-08-03 11:40:35
21.0,2018-08-03 11:40:37
36.0,2018-08-03 11:40:39
22.09,2018-08-03 11:46:01
26.0,2018-08-03 11:46:03
20.5,2018-08-03 11:46:05
20.5,2018-08-03 11:46:06
21.5,2018-08-03 11:46:08
