peso,fecha
21.5,2018-07-27 09:58:49
13.5,2018-07-27 09:58:51
30.0,2018-07-27 09:58:53
33.5,2018-07-27 09:58:55
27.5,2018-07-27 09:58:57
26.0,2018-07-27 09:58:59
32.5,2018-07-27 09:59:01
29.0,2018-07-27 09:59:03
25.5,2018-07-27 09:59:05
25.0,2018-07-27 09:59:07
33.5,2018-07-27 09:59:09
21.0,2018-07-27 09:59:11
30.0,2018-07-27 09:59:13
26.09,2018-07-27 10:28:47
25.5,2018-07-27 10:28:50
18.5,2018-07-27 10:28:52
25.0,2018-07-27 10:28:54
13.0,2018-07-27 10:28:57
21.0,2018-07-27 10:28:59
17.0,2018-07-27 10:29:02
32.0,2018-07-27 10:29:04
30.5,2018-07-27 10:29:06
21.5,2018-07-27 10:29:09
19.5,2018-07-27 10:29:11
23.5,2018-07-27 10:29:14
23.5,2018-07-27 10:29:16
32.5,2018-07-27 10:29:18
20.0,2018-07-27 10:29:20
30.0,2018-07-27 10:29:23
22.0,2018-07-27 10:29:25
30.0,2018-07-27 10:29:27
26.0,2018-07-27 10:29:29
33.0,2018-07-27 10:29:31
34.0,2018-07-27 10:29:33
20.5,2018-07-27 10:29:35
29.5,2018-07-27 10:29:37
15.09,2018-07-27 11:40:53
22.5,2018-07-27 11:40:55
33.5,2018-07-27 11:40:58
24.5,2018-07-27 11:41:00
31.5,2018-07-27 11:41:02
27.5,2018-07-27 11:41:05
25.5,2018-07-27 11:41:08
31.0,2018-07-27 11:41:10
16.5,2018-07-27 11:41:13
31.5,2018-07-27 11:41:15
25.0,2018-07-27 11:41:17
27.0,2018-07-27 11:41:19
22.5,2018-07-27 11:41:21
30.5,2018-07-27 11:41:23
13.0,2018-07-27 11:41:25
18.5,2018-07-27 11:41:27
32.0,2018-07-27 11:41:29
19.0,2018-07-27 11:41:31
18.0,2018-07-27 11:41:33
20.5,2018-07-27 11:41:36
29.5,2018-07-27 11:41:37
26.5,2018-07-27 11:41:40
29.5,2018-07-27 11:41:42
24.5,2018-07-27 11:41:44
32.09,2018-07-27 13:47:02
30.0,2018-07-27 13:47:06
33.0,2018-07-27 13:47:09
32.5,2018-07-27 13:47:11
29.0,2018-07-27 13:47:14
22.5,2018-07-27 13:47:17
30.0,2018-07-27 13:47:21
20.59,2018-07-27 13:47:39
30.5,2018-07-27 13:47:42
31.0,2018-07-27 13:47:44
18.5,2018-07-27 13:47:47
32.0,2018-07-27 13:47:49
31.0,2018-07-27 13:47:52
17.0,2018-07-27 13:47:55
27.0,2018-07-27 13:47:57
23.0,2018-07-27 13:47:59
18.5,2018-07-27 13:48:01
25.0,2018-07-27 13:48:03
24.5,2018-07-27 13:48:05
27.0,2018-07-27 13:48:07
23.5,2018-07-27 13:48:10
24.09,2018-07-27 14:37:29
14.0,2018-07-27 14:37:31
19.5,2018-07-27 14:37:34
24.5,2018-07-27 14:37:36
30.0,2018-07-27 14:37:39
26.0,2018-07-27 14:37:42
30.5,2018-07-27 14:37:46
33.5,2018-07-27 14:37:48
16.5,2018-07-27 14:37:50
25.0,2018-07-27 14:37:52
19.0,2018-07-27 14:37:55
20.5,2018-07-27 14:37:57
16.5,2018-07-27 14:37:59
21.0,2018-07-27 14:38:01
28.0,2018-07-27 14:38:03
23.0,2018-07-27 14:38:05
21.0,2018-07-27 14:38:07
25.0,2018-07-27 14:38:09
24.0,2018-07-27 14:38:11
13.0,2018-07-27 14:38:13
21.5,2018-07-27 14:38:16
16.5,2018-07-27 14:38:17
32.5,2018-07-27 14:38:19
27.0,2018-07-27 14:38:21
25.59,2018-07-30 07:50:10
12.5,2018-07-30 07:50:13
17.0,2018-07-30 07:50:16
14.5,2018-07-30 07:50:18
10.5,2018-07-30 07:50:20
24.0,2018-07-30 07:50:22
21.5,2018-07-30 07:50:24
19.0,2018-07-30 07:50:26
26.5,2018-07-30 07:50:28
18.5,2018-07-30 07:50:29
20.5,2018-07-30 07:50:31
22.5,2018-07-30 07:50:33
27.0,2018-07-30 07:50:34
22.0,2018-07-30 07:50:36
20.0,2018-07-30 07:50:38
17.0,2018-07-30 07:50:39
23.0,2018-07-30 07:50:41
19.0,2018-07-30 07:50:43
19.5,2018-07-30 07:50:44
22.5,2018-07-30 07:50:46
16.0,2018-07-30 07:50:48
20.5,2018-07-30 07:50:50
22.5,2018-07-30 07:50:51
21.0,2018-07-30 07:50:53
18.0,2018-07-30 07:50:56
16.0,2018-07-30 07:50:59
15.0,2018-07-30 07:51:02
14.0,2018-07-30 07:51:06
15.0,2018-07-30 07:51:11
11.59,2018-07-30 07:51:48
20.0,2018-07-30 07:51:49
29.09,2018-07-30 09:29:54
22.5,2018-07-30 09:29:57
16.0,2018-07-30 09:29:59
15.0,2018-07-30 09:30:01
17.5,2018-07-30 09:30:02
15.5,2018-07-30 09:30:06
13.0,2018-07-30 09:30:09
15.0,2018-07-30 09:30:11
20.5,2018-07-30 09:30:13
32.5,2018-07-30 09:30:15
19.0,2018-07-30 09:30:17
18.5,2018-07-30 09:30:19
13.5,2018-07-30 09:30:21
33.0,2018-07-30 09:30:23
27.0,2018-07-30 09:30:25
19.0,2018-07-30 09:30:27
26.5,2018-07-30 09:30:29
22.5,2018-07-30 09:30:31
21.0,2018-07-30 09:30:33
14.5,2018-07-30 09:30:35
11.5,2018-07-30 09:30:37
17.5,2018-07-30 09:30:39
21.0,2018-07-30 09:30:41
13.5,2018-07-30 09:30:43
14.0,2018-07-30 09:30:45
20.5,2018-07-30 09:30:48
19.0,2018-07-30 09:30:52
21.5,2018-07-30 09:30:56
14.0,2018-07-30 09:30:58
20.0,2018-07-30 09:31:01
24.59,2018-07-30 10:11:33
26.0,2018-07-30 10:11:35
20.5,2018-07-30 10:11:38
20.0,2018-07-30 10:11:40
21.5,2018-07-30 10:11:42
34.5,2018-07-30 10:11:44
16.0,2018-07-30 10:11:47
30.5,2018-07-30 10:11:49
20.0,2018-07-30 10:11:51
18.0,2018-07-30 10:11:54
22.5,2018-07-30 10:11:56
32.5,2018-07-30 10:11:59
24.5,2018-07-30 10:12:01
29.5,2018-07-30 10:12:03
26.5,2018-07-30 10:12:05
35.5,2018-07-30 10:12:07
19.5,2018-07-30 10:12:09
28.5,2018-07-30 10:12:11
16.5,2018-07-30 10:12:13
33.0,2018-07-30 10:12:15
16.5,2018-07-30 10:12:18
24.0,2018-07-30 10:12:19
27.5,2018-07-30 10:12:21
23.5,2018-07-30 10:12:23
23.0,2018-07-30 10:12:26
30.0,2018-07-30 10:12:27
17.0,2018-07-30 10:12:29
13.59,2018-07-30 10:57:04
32.5,2018-07-30 10:57:07
12.0,2018-07-30 10:57:09
32.0,2018-07-30 10:57:11
21.5,2018-07-30 10:57:13
20.5,2018-07-30 10:57:14
24.5,2018-07-30 10:57:16
30.0,2018-07-30 10:57:18
29.5,2018-07-30 10:57:19
16.0,2018-07-30 10:57:21
18.0,2018-07-30 10:57:23
16.5,2018-07-30 10:57:24
17.5,2018-07-30 10:57:26
26.0,2018-07-30 10:57:27
14.5,2018-07-30 10:57:29
29.5,2018-07-30 10:57:30
21.0,2018-07-30 10:57:32
21.0,2018-07-30 10:57:33
16.5,2018-07-30 10:57:35
14.5,2018-07-30 10:57:36
16.0,2018-07-30 10:57:38
19.0,2018-07-30 10:57:39
23.5,2018-07-30 10:57:41
28.5,2018-07-30 10:57:42
17.5,2018-07-30 10:57:43
15.09,2018-07-30 11:41:47
19.5,2018-07-30 11:41:49
34.0,2018-07-30 11:41:50
8.5,2018-07-30 11:41:52
17.5,2018-07-30 11:41:54
14.0,2018-07-30 11:41:56
25.5,2018-07-30 11:41:58
18.0,2018-07-30 11:42:00
19.5,2018-07-30 11:42:02
11.5,2018-07-30 11:42:03
21.5,2018-07-30 11:42:05
24.5,2018-07-30 11:42:07
17.0,2018-07-30 11:42:09
20.0,2018-07-30 11:42:10
31.0,2018-07-30 11:42:12
21.0,2018-07-30 11:42:14
27.0,2018-07-30 11:42:15
27.0,2018-07-30 11:42:17
32.0,2018-07-30 11:42:18
24.0,2018-07-30 11:42:20
11.09,2018-08-02 17:06:43
22.5,2018-08-02 17:06:45
25.5,2018-08-02 17:06:46
33.0,2018-08-02 17:06:48
10.5,2018-08-02 17:06:49
35.5,2018-08-02 17:06:51
36.5,2018-08-02 17:06:52
25.5,2018-08-02 17:06:54
20.0,2018-08-02 17:06:55
27.5,2018-08-02 17:06:57
21.0,2018-08-02 17:06:58
16.5,2018-08-02 17:07:00
26.0,2018-08-02 17:07:01
17.5,2018-08-02 17:07:02
16.0,2018-08-02 17:07:04
27.0,2018-08-02 17:07:05
21.0,2018-08-02 17:07:07
20.0,2018-08-02 17:07:08
31.0,2018-08-02 17:07:10
28.0,2018-08-02 17:07:11
17.09,2018-08-03 07:17:04
23.0,2018-08-03 07:17:07
16.5,2018-08-03 07:17:10
16.0,2018-08-03 07:17:12
23.0,2018-08-03 07:17:14
28.0,2018-08-03 07:17:16
31.0,2018-08-03 07:17:18
23.5,2018-08-03 07:17:20
22.0,2018-08-03 07:17:22
23.5,2018-08-03 07:17:24
23.5,2018-08-03 07:17:26
31.5,2018-08-03 07:17:28
16.5,2018-08-03 07:17:30
16.0,2018-08-03 07:17:32
22.5,2018-08-03 07:17:34
26.5,2018-08-03 07:17:36
19.5,2018-08-03 07:17:38
32.0,2018-08-03 07:17:40
26.5,2018-08-03 07:17:42
14.5,2018-08-03 07:17:43
30.5,2018-08-03 07:17:45
19.09,2018-08-03 07:38:31
26.0,2018-08-03 07:38:33
19.5,2018-08-03 07:38:35
26.0,2018-08-03 07:38:38
23.5,2018-08-03 07:38:40
20.5,2018-08-03 07:38:41
20.5,2018-08-03 07:38:43
14.5,2018-08-03 07:38:45
21.0,2018-08-03 07:38:48
25.5,2018-08-03 07:38:50
31.0,2018-08-03 07:38:52
19.5,2018-08-03 07:38:53
20.0,2018-08-03 07:38:55
13.5,2018-08-03 07:38:57
10.0,2018-08-03 07:38:59
12.0,2018-08-03 07:39:01
24.0,2018-08-03 07:39:03
24.5,2018-08-03 07:39:05
29.5,2018-08-03 07:39:08
26.5,2018-08-03 07:39:10
18.5,2018-08-03 07:39:12
18.59,2018-08-03 09:15:21
19.0,2018-08-03 09:15:24
25.0,2018-08-03 09:15:27
20.0,2018-08-03 09:15:29
15.0,2018-08-03 09:15:32
15.0,2018-08-03 09:15:34
13.5,2018-08-03 09:15:36
36.0,2018-08-03 09:15:38
22.0,2018-08-03 09:15:40
28.0,2018-08-03 09:15:42
32.0,2018-08-03 09:15:44
26.0,2018-08-03 09:15:46
23.0,2018-08-03 09:15:48
19.5,2018-08-03 09:15:50
25.0,2018-08-03 09:15:52
23.0,2018-08-03 09:15:54
26.5,2018-08-03 09:15:56
24.5,2018-08-03 09:15:58
26.5,2018-08-03 09:15:59
19.0,2018-08-03 09:16:01
20.59,2018-08-03 09:45:49
20.0,2018-08-03 09:45:52
26.5,2018-08-03 09:45:54
23.5,2018-08-03 09:45:56
34.0,2018-08-03 09:45:58
23.0,2018-08-03 09:46:00
20.0,2018-08-03 09:46:04
19.5,2018-08-03 09:46:06
15.5,2018-08-03 09:46:09
18.0,2018-08-03 09:46:11
20.0,2018-08-03 09:46:14
24.0,2018-08-03 09:46:16
28.0,2018-08-03 09:46:18
28.0,2018-08-03 09:46:20
21.0,2018-08-03 09:46:22
22.5,2018-08-03 09:46:24
16.0,2018-08-03 09:46:25
21.0,2018-08-03 09:46:27
18.5,2018-08-03 09:46:29
18.5,2018-08-03 09:46:31
24.09,2018-08-03 10:46:37
26.0,2018-08-03 10:46:40
16.5,2018-08-03 10:46:43
25.5,2018-08-03 10:46:46
20.0,2018-08-03 10:46:49
18.0,2018-08-03 10:46:51
18.0,2018-08-03 10:46:54
13.5,2018-08-03 10:46:56
27.5,2018-08-03 10:46:59
13.0,2018-08-03 10:47:01
23.0,2018-08-03 10:47:03
23.0,2018-08-03 10:47:06
23.0,2018-08-03 10:47:09
25.0,2018-08-03 10:47:12
20.0,2018-08-03 10:47:14
23.5,2018-08-03 10:47:18
26.5,2018-08-03 10:47:23
21.5,2018-08-03 10:47:25
22.5,2018-08-03 10:47:28
25.5,2018-08-03 10:47:31
10.59,2018-08-03 11:22:50
15.5,2018-08-03 11:22:54
13.0,2018-08-03 11:22:56
22.5,2018-08-03 11:22:58
22.5,2018-08-03 11:23:01
19.0,2018-08-03 11:23:03
22.5,2018-08-03 11:23:05
28.5,2018-08-03 11:23:08
18.0,2018-08-03 11:23:11
30.5,2018-08-03 11:23:14
20.0,2018-08-03 11:23:16
14.0,2018-08-03 11:23:18
35.0,2018-08-03 11:23:20
22.0,2018-08-03 11:23:23
21.0,2018-08-03 11:23:25
29.0,2018-08-03 11:23:28
26.0,2018-08-03 11:23:30
15.0,2018-08-03 11:23:32
17.5,2018-08-03 11:23:34
26.5,2018-08-03 11:23:36
11.5,2018-08-03 11:23:38
26.59,2018-08-03 14:04:49
11.5,2018-08-03 14:04:52
25.5,2018-08-03 14:04:55
13.0,2018-08-03 14:04:56
11.5,2018-08-03 14:04:58
21.0,2018-08-03 14:05:01
19.0,2018-08-03 14:05:03
19.0,2018-08-03 14:05:06
12.0,2018-08-03 14:05:08
12.5,2018-08-03 14:05:10
16.5,2018-08-03 14:05:12
10.0,2018-08-03 14:05:14
23.5,2018-08-03 14:05:17
13.5,2018-08-03 14:05:19
22.5,2018-08-03 14:05:21
18.5,2018-08-03 14:05:23
12.0,2018-08-03 14:05:26
22.5,2018-08-03 14:05:28
16.5,2018-08-03 14:05:30
22.5,2018-08-03 14:05:32
17.5,2018-08-03 14:05:34
28.0,2018-08-03 14:05:36
19.0,2018-08-03 14:05:38
22.5,2018-08-03 14:05:40
26.0,2018-08-03 14:05:41
26.59,2018-08-03 14:28:55
16.0,2018-08-03 14:28:58
32.0,2018-08-03 14:29:01
12.5,2018-08-03 14:29:03
28.5,2018-08-03 14:29:06
19.5,2018-08-03 14:29:09
26.5,2018-08-03 14:29:11
15.5,2018-08-03 14:29:15
21.0,2018-08-03 14:29:17
18.0,2018-08-03 14:29:20
20.0,2018-08-03 14:29:22
19.5,2018-08-03 14:29:25
16.5,2018-08-03 14:29:27
11.5,2018-08-03 14:29:29
20.0,2018-08-03 14:29:32
23.0,2018-08-03 14:29:34
8.5,2018-08-03 14:29:36
28.0,2018-08-03 14:29:38
28.5,2018-08-03 14:29:40
13.5,2018-08-03 14:29:42
14.0,2018-08-03 14:29:45
12.0,2018-08-03 14:29:47
16.5,2018-08-03 14:29:49
23.5,2018-08-03 14:29:51
16.0,2018-08-03 14:29:54
33.59,2018-08-03 15:31:51
22.0,2018-08-03 15:31:53
17.0,2018-08-03 15:31:56
19.5,2018-08-03 15:31:58
28.5,2018-08-03 15:32:00
26.5,2018-08-03 15:32:03
19.5,2018-08-03 15:32:06
22.5,2018-08-03 15:32:09
25.5,2018-08-03 15:32:12
21.0,2018-08-03 15:32:15
12.0,2018-08-03 15:32:17
22.5,2018-08-03 15:32:20
20.0,2018-08-03 15:32:22
15.5,2018-08-03 15:32:24
20.5,2018-08-03 15:32:27
14.0,2018-08-03 15:32:29
15.5,2018-08-03 15:32:31
19.0,2018-08-03 15:32:33
15.5,2018-08-03 15:32:35
17.0,2018-08-03 15:32:37
13.5,2018-08-03 15:32:40
13.5,2018-08-03 15:32:42
20.5,2018-08-03 15:32:44
20.0,2018-08-03 15:32:47
