peso,fecha
26.0,2018-07-31 07:07:04
29.5,2018-07-31 07:07:06
13.5,2018-07-31 07:07:08
34.0,2018-07-31 07:07:10
32.5,2018-07-31 07:07:11
24.0,2018-07-31 07:07:13
28.5,2018-07-31 07:07:15
23.0,2018-07-31 07:07:17
27.5,2018-07-31 07:07:18
24.0,2018-07-31 07:07:20
26.09,2018-07-31 07:10:35
19.5,2018-07-31 07:10:37
22.5,2018-07-31 07:10:39
21.0,2018-07-31 07:10:40
29.5,2018-07-31 07:10:42
20.0,2018-07-31 07:10:43
16.0,2018-07-31 07:10:45
30.5,2018-07-31 07:10:46
31.0,2018-07-31 07:10:48
24.0,2018-07-31 07:10:50
29.0,2018-07-31 07:10:51
27.5,2018-07-31 07:10:53
24.0,2018-07-31 07:10:55
17.5,2018-07-31 07:10:56
25.0,2018-07-31 07:10:58
17.0,2018-07-31 07:10:59
33.0,2018-07-31 07:11:01
23.5,2018-07-31 07:11:03
28.0,2018-07-31 07:11:04
23.0,2018-07-31 07:11:05
24.09,2018-07-31 07:36:59
19.5,2018-07-31 07:37:01
22.0,2018-07-31 07:37:03
20.5,2018-07-31 07:37:05
19.5,2018-07-31 07:37:06
32.5,2018-07-31 07:37:08
30.0,2018-07-31 07:37:09
26.5,2018-07-31 07:37:10
24.0,2018-07-31 07:37:12
23.5,2018-07-31 07:37:14
24.5,2018-07-31 07:37:15
22.0,2018-07-31 07:37:17
16.5,2018-07-31 07:37:18
13.0,2018-07-31 07:37:20
19.0,2018-07-31 07:37:21
19.5,2018-07-31 07:37:23
27.0,2018-07-31 07:37:24
22.0,2018-07-31 07:37:26
31.0,2018-07-31 07:37:27
29.5,2018-07-31 07:37:29
23.5,2018-07-31 07:37:30
28.09,2018-07-31 07:38:00
24.5,2018-07-31 07:38:01
27.0,2018-07-31 07:38:03
11.0,2018-07-31 07:38:04
26.0,2018-07-31 07:38:06
24.5,2018-07-31 07:38:07
17.5,2018-07-31 07:38:09
21.0,2018-07-31 07:38:11
23.5,2018-07-31 07:38:12
27.0,2018-07-31 07:38:14
26.5,2018-07-31 07:38:16
23.0,2018-07-31 07:38:18
24.5,2018-07-31 07:38:20
21.5,2018-07-31 07:38:21
18.5,2018-07-31 07:38:23
18.5,2018-07-31 07:38:24
22.0,2018-07-31 07:38:26
25.5,2018-07-31 07:38:27
23.5,2018-07-31 07:38:29
24.59,2018-07-31 08:58:01
28.5,2018-07-31 08:58:03
23.5,2018-07-31 08:58:05
25.0,2018-07-31 08:58:06
25.0,2018-07-31 08:58:08
26.5,2018-07-31 08:58:09
25.0,2018-07-31 08:58:11
16.0,2018-07-31 08:58:13
13.0,2018-07-31 08:58:15
24.5,2018-07-31 08:58:16
27.0,2018-07-31 08:58:18
23.0,2018-07-31 08:58:20
32.5,2018-07-31 08:58:22
30.0,2018-07-31 08:58:24
27.0,2018-07-31 08:58:25
24.0,2018-07-31 08:58:27
25.5,2018-07-31 08:58:28
30.0,2018-07-31 08:58:30
23.0,2018-07-31 08:58:32
21.0,2018-07-31 08:58:34
26.59,2018-07-31 09:00:31
15.5,2018-07-31 09:00:34
32.0,2018-07-31 09:00:36
25.0,2018-07-31 09:00:38
27.5,2018-07-31 09:00:40
24.0,2018-07-31 09:00:42
41.0,2018-07-31 09:00:44
25.5,2018-07-31 09:00:47
34.5,2018-07-31 09:00:48
24.0,2018-07-31 09:00:51
28.0,2018-07-31 09:00:52
16.5,2018-07-31 09:00:54
21.5,2018-07-31 09:00:57
26.5,2018-07-31 09:00:59
33.0,2018-07-31 09:01:01
23.0,2018-07-31 09:01:03
26.5,2018-07-31 09:01:04
34.5,2018-07-31 09:01:06
16.5,2018-07-31 09:01:08
29.0,2018-07-31 09:01:10
20.09,2018-07-31 09:23:25
14.5,2018-07-31 09:23:27
16.0,2018-07-31 09:23:29
17.0,2018-07-31 09:23:30
29.5,2018-07-31 09:23:32
23.5,2018-07-31 09:23:33
25.5,2018-07-31 09:23:35
19.0,2018-07-31 09:23:36
26.0,2018-07-31 09:23:38
30.5,2018-07-31 09:23:43
21.5,2018-07-31 09:23:46
24.5,2018-07-31 09:23:48
26.0,2018-07-31 09:23:50
21.5,2018-07-31 09:23:52
31.0,2018-07-31 09:23:53
17.5,2018-07-31 09:23:55
24.5,2018-07-31 09:23:57
30.5,2018-07-31 09:23:58
24.0,2018-07-31 09:24:00
25.0,2018-07-31 09:24:01
19.59,2018-07-31 09:59:13
20.5,2018-07-31 09:59:15
20.0,2018-07-31 09:59:16
15.0,2018-07-31 09:59:17
22.5,2018-07-31 09:59:19
26.0,2018-07-31 09:59:20
19.5,2018-07-31 09:59:22
27.5,2018-07-31 09:59:23
31.0,2018-07-31 09:59:24
24.0,2018-07-31 09:59:26
19.0,2018-07-31 09:59:27
25.5,2018-07-31 09:59:28
27.0,2018-07-31 09:59:30
20.0,2018-07-31 09:59:31
22.5,2018-07-31 09:59:33
26.0,2018-07-31 09:59:34
27.0,2018-07-31 09:59:35
31.5,2018-07-31 09:59:36
31.09,2018-07-31 10:34:45
20.5,2018-07-31 10:34:47
30.0,2018-07-31 10:34:48
22.0,2018-07-31 10:34:50
20.5,2018-07-31 10:34:51
24.0,2018-07-31 10:34:53
34.0,2018-07-31 10:34:54
17.0,2018-07-31 10:34:55
20.5,2018-07-31 10:34:57
23.5,2018-07-31 10:34:59
22.0,2018-07-31 10:35:00
25.0,2018-07-31 10:35:02
18.5,2018-07-31 10:35:03
26.0,2018-07-31 10:35:05
28.0,2018-07-31 10:35:06
20.0,2018-07-31 10:35:08
28.5,2018-07-31 10:35:09
24.0,2018-07-31 10:35:11
24.5,2018-07-31 10:35:12
16.0,2018-07-31 10:35:14
19.59,2018-07-31 11:05:22
24.5,2018-07-31 11:05:24
21.5,2018-07-31 11:05:25
14.0,2018-07-31 11:05:27
29.5,2018-07-31 11:05:28
24.0,2018-07-31 11:05:29
21.5,2018-07-31 11:05:31
17.5,2018-07-31 11:05:32
19.0,2018-07-31 11:05:34
24.0,2018-07-31 11:05:36
24.5,2018-07-31 11:05:38
21.0,2018-07-31 11:05:40
27.0,2018-07-31 11:05:42
22.0,2018-07-31 11:05:44
23.5,2018-07-31 11:05:46
27.0,2018-07-31 11:05:48
12.5,2018-07-31 11:05:50
25.0,2018-07-31 11:05:52
23.0,2018-07-31 11:05:53
16.5,2018-07-31 11:05:55
15.09,2018-07-31 11:47:04
26.5,2018-07-31 11:47:06
18.0,2018-07-31 11:47:07
29.5,2018-07-31 11:47:08
16.0,2018-07-31 11:47:10
21.5,2018-07-31 11:47:11
17.5,2018-07-31 11:47:12
21.5,2018-07-31 11:47:13
17.5,2018-07-31 11:47:15
21.5,2018-07-31 11:47:16
28.5,2018-07-31 11:47:18
23.5,2018-07-31 11:47:19
32.0,2018-07-31 11:47:20
24.0,2018-07-31 11:47:22
34.0,2018-07-31 11:47:24
15.0,2018-07-31 11:47:25
26.5,2018-07-31 11:47:26
29.5,2018-07-31 11:47:27
31.5,2018-07-31 11:47:28
23.09,2018-07-31 13:53:59
29.5,2018-07-31 13:54:00
32.5,2018-07-31 13:54:03
41.5,2018-07-31 13:54:05
31.5,2018-07-31 13:54:07
13.5,2018-07-31 13:54:08
16.5,2018-07-31 13:54:10
26.5,2018-07-31 13:54:12
32.5,2018-07-31 13:54:13
24.5,2018-07-31 13:54:15
33.0,2018-07-31 13:54:17
19.0,2018-07-31 13:54:18
23.5,2018-07-31 13:54:20
26.0,2018-07-31 13:54:22
24.5,2018-07-31 13:54:24
27.5,2018-07-31 13:54:25
26.0,2018-07-31 13:54:27
22.0,2018-07-31 13:54:28
23.0,2018-07-31 13:54:29
30.0,2018-07-31 13:54:30
33.59,2018-07-31 14:38:08
21.0,2018-07-31 14:38:10
39.5,2018-07-31 14:38:12
17.5,2018-07-31 14:38:14
20.5,2018-07-31 14:38:16
29.0,2018-07-31 14:38:18
28.0,2018-07-31 14:38:20
28.0,2018-07-31 14:38:22
30.0,2018-07-31 14:38:24
26.0,2018-07-31 14:38:26
15.5,2018-07-31 14:38:27
21.5,2018-07-31 14:38:29
22.0,2018-07-31 14:38:31
19.0,2018-07-31 14:38:33
19.5,2018-07-31 14:38:35
20.5,2018-07-31 14:38:37
20.5,2018-07-31 14:38:38
21.5,2018-07-31 14:38:40
25.0,2018-07-31 14:38:42
29.5,2018-07-31 14:38:44
35.09,2018-07-31 15:15:20
24.5,2018-07-31 15:15:22
23.0,2018-07-31 15:15:24
24.0,2018-07-31 15:15:26
28.5,2018-07-31 15:15:27
29.0,2018-07-31 15:15:29
30.0,2018-07-31 15:15:30
29.5,2018-07-31 15:15:32
31.0,2018-07-31 15:15:33
23.5,2018-07-31 15:15:35
29.5,2018-07-31 15:15:37
27.0,2018-07-31 15:15:39
28.0,2018-07-31 15:15:40
24.5,2018-07-31 15:15:42
37.0,2018-07-31 15:15:43
29.5,2018-07-31 15:15:45
26.0,2018-07-31 15:15:47
29.0,2018-07-31 15:15:48
26.0,2018-07-31 15:15:50
26.0,2018-07-31 15:15:51
31.5,2018-07-31 15:15:53
32.59,2018-07-31 16:00:17
37.0,2018-07-31 16:00:18
21.5,2018-07-31 16:00:20
19.0,2018-07-31 16:00:22
30.5,2018-07-31 16:00:24
26.0,2018-07-31 16:00:27
30.5,2018-07-31 16:00:29
22.5,2018-07-31 16:00:32
29.0,2018-07-31 16:00:34
30.5,2018-07-31 16:00:36
27.5,2018-07-31 16:00:38
23.5,2018-07-31 16:00:40
19.0,2018-07-31 16:00:42
26.0,2018-07-31 16:00:44
26.5,2018-07-31 16:00:45
23.0,2018-07-31 16:00:47
26.0,2018-07-31 16:00:48
26.5,2018-07-31 16:00:50
33.0,2018-07-31 16:00:52
17.5,2018-07-31 16:00:53
30.59,2018-07-31 16:35:25
26.0,2018-07-31 16:35:27
32.5,2018-07-31 16:35:30
24.0,2018-07-31 16:35:31
26.0,2018-07-31 16:35:33
36.5,2018-07-31 16:35:35
26.5,2018-07-31 16:35:36
30.0,2018-07-31 16:35:38
24.0,2018-07-31 16:35:40
33.5,2018-07-31 16:35:41
26.5,2018-07-31 16:35:43
21.5,2018-07-31 16:35:45
13.0,2018-07-31 16:35:47
26.0,2018-07-31 16:35:48
21.0,2018-07-31 16:35:50
26.0,2018-07-31 16:35:51
31.5,2018-07-31 16:35:53
21.5,2018-07-31 16:35:55
24.5,2018-07-31 16:35:56
24.5,2018-07-31 16:35:57
18.59,2018-07-31 17:09:38
21.5,2018-07-31 17:09:41
23.0,2018-07-31 17:09:42
23.0,2018-07-31 17:09:44
26.0,2018-07-31 17:09:45
26.0,2018-07-31 17:09:47
33.5,2018-07-31 17:09:48
21.5,2018-07-31 17:09:50
28.5,2018-07-31 17:09:52
26.5,2018-07-31 17:09:53
31.0,2018-07-31 17:09:55
30.0,2018-07-31 17:09:56
31.5,2018-07-31 17:09:58
26.0,2018-07-31 17:09:59
22.5,2018-07-31 17:10:00
25.5,2018-07-31 17:10:02
30.5,2018-07-31 17:10:03
25.5,2018-07-31 17:10:05
17.0,2018-07-31 17:10:06
22.09,2018-08-03 11:19:03
24.5,2018-08-03 11:19:06
24.5,2018-08-03 11:19:07
28.5,2018-08-03 11:19:09
23.0,2018-08-03 11:19:11
21.5,2018-08-03 11:19:12
19.5,2018-08-03 11:19:14
24.0,2018-08-03 11:19:16
25.0,2018-08-03 11:19:17
25.5,2018-08-03 11:19:19
21.5,2018-08-03 11:19:20
30.0,2018-08-03 11:19:22
31.0,2018-08-03 11:19:24
25.5,2018-08-03 11:19:25
29.0,2018-08-03 11:19:27
25.5,2018-08-03 11:19:28
17.5,2018-08-03 11:19:30
12.0,2018-08-03 11:19:31
24.5,2018-08-03 11:19:32
